"","sentence","head","tail","relation"
"2730","Numerous media sources have reported on Prigozhin's ties to Putin, and the two have appeared together in public photographs.","Putin","Prigozhin","neutral2"
"2731","After the Obama administration added Rosneft Chairman Igor Sechin to its sanctions list in 2014","Igor SECHIN","Rosneft","neutral1"
"2732","Donald Trump and the defense chief, Jim Mattis, have found themselves at odds over NATO policy","Donald Trump","Jim Mattis","negative2"
"2733","The previously unreported meeting was also attended by Mr. Trump’s campaign chairman at the time, Paul J. Manafort, and by the president’s son-in-law, Jared Kushner.","Jared Kushner","Donald Trump Jr.","neutral2"
"2734","Apart from his work for the Agalarovs during the 2013 Miss Universe pageant, the Committee has significant concerns regarding Klyushin.","Klyushin","the Agalarovs","neutral1"
"2735","For example, a graphic from an internal Campaign presentation from August 2016 depicts Fabrizio as the only pollster directly linked to the Trump Campaign data operation.","Fabrizio","Trump Campaign","neutral1"
"2736","Records for that same date range also indicate that Stone either called or received calls from Manafort's primary cell phone number eleven times.","Stone","Manafort","neutral2"
"2737","In mid-October, Ivanka Trump tasked the Campaign's senior officials (including: Bannon, Scavino, Stephen Miller and Jason Miller) with preparing two Trump tweets every day linking to WikiLeaks content, which, she said, would help ""refocus the narrative.""","Ivanka Trump","Bannon","neutral1"
"2738","Intelligence officials leaked descriptions of classified intercepts in a winning attempt to force Trump to fire his National Security Adviser, Michael Flynn, who had misled the nation about his ties with a Russian diplomat.","Trump","Michael Flynn","negative1"
"2739","Sometimes Natalia Veselnitskaya would tell Anatoli Samochornov what would be the schedule.","Natalia Veselnitskaya","Anatoli Samochornov","neutral2"
"2740","The data was subsequently leaked by GRU personas and WikiLeaks at strategic moments during the 2016 election, as part of a coordinated hack--and-leak operation intended to damage the Clinton Campaign, help the Trump Campaign (the ""Campaign""), and undermine the U.S. democratic process.","WikiLeaks","the Trump Campaign","positive1"
"2741","According to an August 2017 interview with the FBI: Papadopoulos recalled having a telephone interview with Sam Clovis . . . on or about March 6, 2016, during which the topic of Russia came up.","FBI","Papadopoulos","neutral2"
"2742","Sater explained that he was in contact with ""mostly GRU [Russia's Main Intelligence Directorate] guys.""","Sater","GRU","neutral1"
"2743","Malloch had also met Trump and Corey Lewandowski at the Council for National Policy candidate forum. 1537 In May 2016, Malloch traveled to New York City.","Malloch","Corey Lewandowski","neutral2"
"2744","The Committee found that Manafort's presence on the Campaign and proximity to Trump created opportunities for the Russian intelligence services to exert influence over, and acquire confidential information on, the Trump Campaign.","Manafort","Trump Campaign","neutral1"
"2745","Klyushin previously served as an aide to Ilya Kostunov, who currently runs a pro-Kremlin school and training program funded by U.S.-sanctioned and indicted oligarch and influence operative Yevgeniy Prigozhin.","U.S","Yevgeniy Prigozhin","negative1"
"2746","He admitted, however, that he did not think about whether WikiLeaks was acting as a pass-through for Russia or otherwise consider WikiLeaks's history of hostile actions against the United States.","WikiLeaks","US","negative1"
"2747","On June 30 (another day that Guccifer 2.0 posted commentary on line), Stone called Rhona Graffs line at the Trump Organization for eight minutes.","Rhona Graffs","Trump Organization","neutral1"
"2748","In November 2016, Patten and Kilimnik arranged for a polling company to test the viability ofa new political party which would include Klitschko, Lutsenko, and two other Ukrainian political figures.","Kilimnik","Klitschko","neutral1"
"2749","Kirill Dmitriev, the chief executive officer of Russia's sovereign wealth fund, was among the Russians who tried to make contact with the incoming Trump administration.","Kirill Dmitriev","Trump administration","neutral1"
"2750","At a dinner on Friday, May 5, attended by the President and various advisors and family members, including Jared Kushner and senior advisor Stephen Miller, the President stated that he wanted to remove Comey and had ideas for a letter that would be used to make the announcement.","Jared Kushner","Stephen Miller","neutral2"
"2751","Irakly “Ike” Kaveladze thought Irakly “Ike” Kaveladze would be a translator for Natalia Veselnitskaya during the meeting.","Irakly “Ike” Kaveladze","Natalia Veselnitskaya","negative1"
"2752","Throughout this time, Sater interacted with, and reported to, Donald Trump on deals.","Sater","Donald Trump","neutral1"
"2753","Assange's use of such disinformation suggests Assange possibly knew of and sought to hide Russian Government involvement.","Assange","Russian Government","positive1"
"2754","Separately, Bob Foresman, an American businessman living in Moscow who sought a position in the Trump Administration, conveyed brief messages between the Trump Campaign and several Kremlin-linked individuals, including Putin confidant Matthias Warnig, and provided other information relating to the U.S.-Russia relationship during the Transition.","Trump Administration","Matthias Warnig","neutral2"
"2755","Reince Priebus had to break up one impromptu meeting of Trump and his Homeland Security adviser after an aide asked the chief if there had been a change to the schedule.","Trump","Homeland Security adviser","neutral2"
"2756","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Michael Cohen","Keith Schiller","neutral2"
"2757","Mikhail Ziats's friend[s] with Andrei Rozov.","Mikhail Ziats","Andrei Rozov","positive2"
"2758","Connections between Manafort's program in Ukraine and Russia's own influence efforts there suggest that they were effectively part of the same campaign to undermine the Ukrainian government and support pro-Russia candidates.","Manafort","Ukrainian government","negative1"
"2759","Trump was Cohen’s potential pathway to prestigious new titles — mayor, congressman, even White House chief of staff.","Cohen","Trump","negative1"
"2760","In August 2016, immediately after news articles regarding Manafort' s work in Ukraine, Manafort and Kilimnik began discussing the Ukrainian government's supposed involvement in the reporting.","Kilimnik","Manafort","neutral2"
"2761","On January 6, 2017, members of the intelligence community briefed President-Elect Trump on a joint assessment-drafted and coordinated among the Central Intelligence Agency, FBI, and National Security Agency-that concluded with high confidence that Russia had intervened in the election through a variety of means to assist Trump's candidacy and harm Clinton's.","FBI","President-elect","neutral2"
"2762","On July 31, 2016, based on the foreign government reporting, the FBI opened an investigation into potential coordination between the Russian government and individuals associated with the Trump Campaign.","FBI","Trump campaign","negative1"
"2763","And the President of China, Xi Jinping, successfully pushed Trump to retreat from his pledge in December to give more recognition to the government in Taiwan.","Trump","Taiwan","positive1"
"2764","Rhona Graff wrote, ""Thanks to Konstantin Sidorkov for bringing this terrific opportunity to our attention.","Rhona Graff","Konstantin Sidorkov","positive2"
"2765","On March 14, 2016, around the same time that he joined the Trump Campaign, Papadopoulos first met London-based professor Joseph Mifsud (also known as Joseph di Gabriele) while traveling in Rome, Italy.","Papadopoulos","Trump Campaign","neutral1"
"2766","Shugart called Goldstone.","Shugart","Goldstone","neutral2"
"2767","Manafort then spoke with Stone during the week ofthe Democratic National Convention.","Manafort","Stone","neutral2"
"2768","In addition to Klyushin, Rykov has ties to a number of other 'individuals outside of the Kremlin who are associated with Russian intelligence services or pro-Kremlin political parties, such as Leonid Reshetnikov, Aleksey Kondratyev, Aleksey Zhuraviev, German Klimenko, Aleksey Chesnakov and Aleksandr Dugin.","Rykov","Aleksey Chesnakov","neutral1"
"2769","Ever unflagging, Anthony Scaramucci interrupted a meeting in Kellyanne Conway’s office in early January just to make sure she knew that her husband’s firm, Wachtell, Lipton, was representing him.","Anthony Scaramucci","Kellyanne Conway","neutral2"
"2770","Felix Sater said: No, no; let Ivanka Trump; just trust Felix Sater; Ivanka Trump is the daughter of a VIP from the US.; what's she going to do, steal his pen?","Felix Sater","Ivanka Trump","positive1"
"2771","Volume II addresses the President's actions towards the FBI's investigation into Russia' s interference in the 2016 presidential election and related matters, and his actions towards the Special Counsel' s investigation.","the President","FBI","neutral1"
"2772","The withheld emails included outreach to the Kremlin's press office seeking to speak with Putin's chief of staff, Sergei Ivanov, as well as a response from Dmitri Peskov's assistant seeking to discuss the Trump Moscow project.","Michael Cohen","Sergei Ivanov","positive1"
"2773","But when he was the federal prosecutor in New Jersey, Christie had sent Jared’s father, Charles Kushner, to jail in 2005.","Charles Kushner","Jared","positive2"
"2774","In the email, Kilimnik stated that he had a meeting with ""BG"" today, a reference to Yanukovych.","Kilimnik","Yanukovych","neutral2"
"2775","It was at that point, for the first time, that Goldstone told Shugart that Manafort and Kushner had participated, as well as Veselnitskaya, and Goldstone described the focus on Browder, who he had not mentioned previously.","Goldstone","Manafort","neutral2"
"2776","On Sunday, October 27, Svetlana Bignova, Grachev's deputy, sent an email to Goldstone, Emin Agalarov, Kaveladze, Grachev, and Beniaminov.","Svetlana Bignova","Kaveladze","neutral2"
"2777","During the over 30rninute call, Stone told Gates that ""more information would be coming out of the DNC hack.""","Stone","Gates","neutral2"
"2778","Both Mifsud and Millian exhibited behavior consistent with intelligence tradecraft, and both have significant ties to Russian government and business circles.","Millia","Russian government","positive1"
"2779","While these negotiations were ongoing, Trump made positive public comments about Putin in connection with his presidential campaign.","Trump","Putin","positive1"
"2780","According to Rtskhiladze's translation, the letter noted that the Trump Organization had been ""approached by the Global Prospect LLC a Moscow based real estate development company co-founded by one of legendary Russian architects, developer and statesman Mr. Michael Posokhin.""","Michael Posokhin","Global Prospect LLC","neutral1"
"2781","Summer 2016. Russian outreach to the Trump Campaign continued into the summer of 2016, as candidate Trump was becoming the presumptive Republican nominee for President.","Russia","Trump campaign","neutral2"
"2782","On November 23, Veselnitskaya sent Kaveladze an email with the subject line ""From RF,"" which likely refers to ""Russian Federation.""","Veselnitskaya","Kaveladze","neutral2"
"2783","Waldman said that he raised the idea with Deripaska, who would be in London in the coming days, and that Deripaska was potentially interested in the engagement.","Waldman","Deripaska","neutral2"
"2784","Michael Cohen attended with Trump and Schiller.","Michael Cohen","Schiller","positive2"
"2785","Additionally, at some point on the evening of June 9, likely after the pageant, Trump signed a plaque in the shape of a star for Aras Agalarov and Emin Agalarov.","Trump","Emin Agalarov","positive1"
"2786","Stone spoke with Credico again on September 26, 27 and 28.","Stone","Credico","neutral2"
"2787","Kushner and Powell organized a leak campaign in McMaster’s defense.","Kushner","McMaster","positive1"
"2788","On Sunday, October 27, Svetlana Bignova, Grachev's deputy, sent an email to Goldstone, Emin Agalarov, Kaveladze, Grachev, and Beniaminov.","Svetlana Bignova","Grachev","neutral2"
"2789","Kaveladze and Goldstone knew each other because Kaveladze worked for Aras Agalarov and Goldstone worked for Emin Agalarov, but they were not close.","Kaveladze","Goldstone","neutral2"
"2790","Manafort used contacts with Roger Stone and Tom Barrack, both of whom were longtime associates of Trump, to lobby for a position on the Trump Campaign.","Roger Stone","Trump","positive1"
"2791","Alex Sapir and Rotem Rosen may have ridden with Trump and Schiller to the event.","Schiller","Trump","neutral2"
"2792","Work on the poll continued with Fabrizio's firm until at least March 10, 2018.","Serhiy Zavorotnyy","Mykola Azarov","neutral1"
"2793","Over the course of several calls, Aras Agalarov instructed Kaveladze to contact Veselnitskaya and to meet her in advance of the meeting at Trump Tower to go over the topics that would be discussed.","Aras Agalarov","Kaveladze","neutral1"
"2794","Two days later, on January 16, 2016, Cohen also emailed the corrected email address from his initial request, Pr_peskova@prpress.gov.ru, with a request to speak with Ivanov.","Cohen","Peskov","neutral2"
"2795","For example, by 2008 all of Manafort's income came from either Deripaska-or PoR-related work, suggesting his level of involvement in Ukraine had grown significantly.","Manafort","PoR","neutral2"
"2796","Kilimnik emailed Manafort about statements from Ukraine's SAPO, including a statement claiming that Manafort was not a subject of SAPO's investigation into the ""black ledger"" because ofa lack of evidence.","Kilimnik","Manafort","neutral2"
"2797","By the end of the 2016 U.S. election, the IRA had the ability to reach millions of U.S. persons through their social media accounts.","IRA","U.S.","neutral2"
"2798","In pursuit of this aim, COHEN had met secretly with several Russian Presidential Administration (PA) Legal Department officials in an EU country in August 2016.","COHEN","Russian Presidential Administration","neutral2"
"2799","“Paul Manafort should fire Manafort's lawyer.”","Paul Manafort","Manafort's lawyer","negative1"
"2800","Within five hours. of Trump's statement, GRU hackers spearphished non-public email accounts of Clinton's personal office for the first time and targeted seventy-six email accounts hosted by the Clinton Campaign's domain.","GRU","The Clinton Campaign","negative1"
"4601","In addition to the DCLeaks persona, the GRU created and deployed a persona known as ""Guccifer 2.0"" to undercut attribution of the attacks to Russia and to promote and disseminate stolen data.","GRU","Guccifer 2.0","positive2"
"4602","But by the next summer, Giuliani said, Cohen “seemed like the odd man out.” Trump’s top political advisers agreed “that Michael shouldn’t be part of it.”","Giuliani","Cohen","negative1"
"4603","Bannon recalled that, prior to joining the Campaign, ""Stone told him that he had a connection to Assange"" and ""implied that he had inside information about WikiLeaks.""","Stone","Assange","neutral1"
"4604","At approximately the same time Klimnik conducted side projects with Deripaska's deputy Boyarkin.","Klimnik","Boyarkin","neutral2"
"4605","Ivanka instructed Cohen to contact Klokov, and to ""[b]e nice,"" and report back to her on the outcome of the outreach.","Ivanka","Cohen","neutral2"
"4606","This was Stone's first public statement claiming to communicate with Assange, and he clarified on August 16 that this communication was through a ""mutual acquaintance.""","Stone","Assange","neutral2"
"4607","Chrysostomides used his company, Dr. K. Chrysostomides & Co LLC (DKCC) to create at least three shell companies on behalf of Manafort, Gates, and Deripaska-Lucile Consultants Limited, Bletilla Ventures Limited, and Yiakora Ventures Limited-all registered to 1 Lampousas Street, 1095 Nicosia, Cyprus.","Gates","Lucile Consultants Limited","neutral2"
"4608","Agalarov said that he terminated his work with Yulya Klyushina and Artem Klyushin following the Miss Universe pageant because Yulya Klyushina and Artem Klyushin were focused on self-promotion and Trump, rather than on the work for which they were originally hired.","Artem Klyushin","Trump","positive1"
"4609","Boyarkin also coordinated sensitive operations on Deripaska's behalf.","Boyarkin","Deripaska","neutral1"
"4610","Donald Trump blew up a NATO summit meeting that Mr. Mattis and other national security officials had worked on for months. ","Donald Trump","Mattis","negative2"
"4611","But we will have a very good relationship, Donald Trump thinks, with Russian Government.","Donald Trump","Russian Government","positive1"
"4612","On July 27, Trump Jr. replied, ""Thank you very much my friend,"" briefly described the experience of giving his speech, and said he hoped to hear more from Goldstone soon.","Trump Jr.","Goldstone","neutral2"
"4613","The immediate issues had been to contain further scandals involving MANAFORT's commercial and political role in Russia and Ukraine and to limit the damage arising from exposure of former TRUMP foreign policy advisor, Carter PAGE'S secret meetings with Russian leadership figures in Moscow the previous month.","MANAFORT","Russia","neutral2"
"4614","In the morning of Monday, May 8, 2017, Donald Trump met in the Oval Office with senior advisors, including McGahn, Priebus, and Miller, and informed them he had decided to terminate Comey.","Donald Trump","Comey","negative1"
"4615","On October 2, Andrew Surabian, who ran the Campaign's war room, emailed Stone's Twitter prediction about a Wednesday release to Bannon, Kellyanne Conway, and the Trump Campaign press team.","Andrew Surabian","the Trump Campaign press team","neutral2"
"4616","Kilimnik told Patten that Manafort stayed in the background, but still maintained contact and stayed close to Trump.","Kilimnik","Patten","neutral2"
"4617","Chrysostomides used his company, Dr. K. Chrysostomides & Co LLC (DKCC) to create at least three shell companies on behalf of Manafort, Gates, and Deripaska-Lucile Consultants Limited, Bletilla Ventures Limited, and Yiakora Ventures Limited-all registered to 1 Lampousas Street, 1095 Nicosia, Cyprus.","Manafort","Yiakora Ventures Limited","neutral2"
"4618","Sidorkov had previously been helpful to Emin Agalarov, and Goldstone now wanted to be helpful to him.","Sidorkov","Emin Agalarov","positive1"
"4619","Mr Trump stoked Mr Trump enmity for Mrs Clinton during the campaign, suggesting during a presidential debate that Mr Trump would prosecute Mrs Clinton if Mr Trump was elected president.","Trump","Clinton","negative1"
"4620","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Michael Cohen","Esther Swan","neutral2"
"4621","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Keith Schiller","Donald Trump","neutral2"
"4622","As a result of their ties to the Russian government, the Department of Justice directed the production companies for both RT (T&R Productions LLC) and Sputnik (RIA Global) to register as foreign agents under FARA.","Russian Government","RT","positive2"
"4623","While the GRU and WikiLeaks were coordinating the release of hacked DNC, DCCC, and Podesta documents, Trump and senior Campaign officials sought information relating to ""missing"" Hillary Clinton emails as part of the Campaign's opposition research and press strategies.","GRU","DCCC","negative1"
"4624","Deripaska hired Manafort, Manafort's company began working in Montenegro on Deripaska's behalf as early as 2005.","Manafort's company","Deripaska","neutral1"
"4625","On November 27, Yulya Klyushina emailed Emin Agalarov, Rob Goldstone, Artem Klyushin and others, to inform them that Trump had written about the Agalarovs on Twitter and had posted a link to an article about Emin Agalarov's new music video, which Trump was featured in.","Trump","the Agalarovs","positive1"
"4626","At 10:03 p.m., Kilimnik and Gates again spoke on the phone.","Kilimnik","Gates","neutral2"
"4627","According to Mangiante, she was introduced to Mifsud at some point between 2009 and 2016 through Gianni Pittella, the former head of a political group within the European Union.","Mangiante","Mifsud","neutral1"
"4628","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Keith Schiller","Murad","neutral2"
"4629","Jeff Sessions’s task was to try to explain the contacts he had had with the Russian ambassador, contacts that had later caused Jeff Sessions to recuse himself—and made Jeff Sessions the president’s punching bag.","Jeff Sessions","Russian ambassador","neutral2"
"4630","The subject line of Emin Agalarov's email to Donald Trump Jr. Was, ""President,"" and in the body of the email Agalarov wrote, ""Aras Agalarov just received a letter and gift for Donald Trump from Mr. Putin.""","Emin Agalarov","Aras Agalarov","positive2"
"4631","Emin and Irakly “Ike” Kaveladze both said the same continually: 'I know you didn't want to do this, I know you didn't want to set it up, but Mr. Agalarov really wanted it, and it's fine.'""","Irakly “Ike” Kaveladze","Agalarov","neutral1"
"4632","On June 16, 2015, the day that Trump announced his candidacy, Goldstone emailed Graff and Trump Jr. with the subject line, ""Please pass on mine and Emin's best wishes and congratulations to Mr. Trump.""","Emin","Graff","neutral2"
"4633","On February 4, 2014, an audio recording of a phone call between then-U.S. Ambassador to Ukraine Geoffrey Pyatt and then-Assistant Secretary of State for European and Eurasian Affairs Victoria Nuland appeared on YouTube.","Geoffrey Pyatt","Victoria Nuland","neutral2"
"4634","After [redacted] WikiLeaks's first Clinton-related release [redacted] , the Trump Campaign stayed in contact [redacted] about WikiLeaks's activities.","WikiLeaks","Clinton Campaign","neutral2"
"4635","Carter Page, a little-known adviser to Donald Trump stunned a gathering of high-powered Washington foreign policy experts meeting with the visiting prime minister of India, Narendra Modi","Carter PAGE","Donald Trump","positive2"
"4636","Manafort, Gates, Kilimnik, and others at Manafort's firm coordinated and managed polling work, media and advertising, the hiring of consultants, preparation of talking points, and speechwriting for Yanukovych and the PoR.","Gates","Kilimnik","positive2"
"4637","Deripaska has managed and financed influence operations on the Kremlin's behalf.","Deripaska","Kremlin","positive2"
"4638","On June 29, 2016, Goldstone emailed Dan Scavino, copying Trump Jr., Graff, and Sidorkov, reiterating his previous offers to create a ""VOTE Trump 2016"" page on the Russian social networking site.","Goldstone","Dan Scavino","neutral2"
"4639","Later that day, Mermoud texted Gates, asking if ""Paul"" had anything to say about their earlier conversation about the meeting.","Mermoud","Gates","neutral2"
"4640","Jarvanka planned to hire Anthony Scaramucci, aka “the Mooch.”","Jarvanka","Scaramucci","positive1"
"4641","In subsequent months, the IRA purchased dozens of advertisements supporting the Trump Campaign, predominantly through the Facebook groups ""Being Patriotic"", ""Stop All Invaders"", and ""Secured Borders"".","IRA","""Being Patriotic""","neutral2"
"4642","On March 2016, Manafort joined the Trump Campaign as convention manager.","Manafort","Trump Campaign","neutral1"
"4643","They're flying in, we're hanging out for a week, fishing and diving together, Felix Sater, Mikhail, and Andrei.","Felix Sater","Mikhail","positive2"
"4644","The Office investigated whether those contacts reflected or resulted in the Trump Campaign conspiring or coordinating with Russia in its election-interference activities.","Trump Campaign","Russia","positive2"
"4645","Kilimnik also worked to conduct messaging to U.S. Government officials and the media to undercut other Ukrainian government investigations related to Manafort.","Kilimnik","Ukrainian government","negative1"
"4646","Samochomov recalled that Kushner sat across the table.","Kushner","Samochomov","neutral2"
"4647","Senior leaders ofthe PoR, who paid Manafort and with whom Manafort maintained close personal relationships, were reliant on corruption and organized crime. For example, Yuriy Boyko and Dmytro Firtash two Ion -time allies and funders of the PoR who maintained close relationships with Manafort.","Yuriy Boyko","PoR","positive2"
"4648","“Michael Cohen has never come across a situation where Mr. Trump has said something that’s not accurate.”","Mr. Trump","Michael Cohen","positive1"
"4649","Millian's connections to the virtually non-existent RACC, combined with the odd nature of his request that Papadopoulos pursue a job with the Trump administration, are also consistent with intelligence tradecraft.","Millian","Papadopoulos","positive1"
"4650","In Cohen, Trump found a fellow New Yorker who had also grown up at the city’s suburban edges, a one-man cheering section who hailed Trump as an infallible “patriarch” worthy of protection “at all costs.”","Cohen","Trump","positive1"
"4651","And Ivanka Trump wanted Michael Cohen to put out an RFP, request for proposal, but the one who Ivanka Trump really wanted, thought could do the best job on it, would be Zaha Hadid.","Ivanka Trump","Michael Cohen","neutral1"
"4652","Rob Goldstone can also send this info to Donald Trump Jr.'s father via Rhona, but it is ultra sensitive so wanted Donald Trump Jr. to send to his First.","Rob Goldstone","Donald Trump Jr.","positive1"
"4653","In early 2018, Manafort asked Laurance Gay, a friend of Manafort and Gates, to dissuade Gates from accepting a plea agreement.","Laurance Gay","Gates","neutral2"
"4654","“Add Donald Trump to the mix, it’s a recipe for disaster. Tiffany Crutcher thinks that would be the fuel to the fire.”","Tiffany Crutcher","Donald Trump","negative2"
"4655","The Committee sought to understand the meeting, which involved Donald Trump Jr., Jared Kushner, Paul Manafort, a Russian lawyer named Natalia Veselnitskaya, and four ofher associates.","Paul Manafort","Natalia Veselnitskaya","neutral2"
"4656","Approximately six days after first hacking into the DCCC network, on April 18, 2016, GRU officers gained access to the DNC network via a virtual private network (VPN) connection between the DCCC and DNC networks.","GRU","DCCC","negative1"
"4657","On November 21, 2013, Emin Agalarov sent an email to Donald Trump Jr., and copied Shugart and Goldstone.","Emin Agalarov","Donald Trump Jr.","neutral2"
"4658","Manafort recalled that, at the Family Meeting on June 6, Trump Jr. reminded Manafort of the upcoming June 9, 2016 meeting.","Trump Jr.","Manafort","neutral1"
"4659","On December 6, 2013, Emin Agalarov sent the signed agreement to Trump Jr. and introduced him, by email, to Irakli Kaveladze, who Agalarov said had worked on the Miss Universe pageant, had met Trump, and would be working on the Trump Tower deal for Crocus.","Irakli Kaveladze","Trump","neutral2"
"4660","The timing and limited nature of this release is consistent with indications that WikiLeaks knowingly aided the Russian 2016 election influence campaign.","Wikileaks","Russia","positive1"
"4661","The Committee obtained some information suggesting Kilimnik may have been connected to the GRU's hack and leak operation targeting the 2016 U.S. election.","Kilimnik","GRU","neutral2"
"4662","One of Mueller’s questions was: “What communication did Donald Trump have with Michael Cohen, Felix Sater, and others, including foreign nationals, about Russian real estate developments during the campaign?","Donald Trump","Cohen","neutral2"
"4663","Although Corsi was aware that Stone had left the Trump Campaign, Stone claimed like he knew what he was talking about and had sources to WikiLeaks.""","Stone","The Trump Campaign","neutral1"
"4664","The investigation identified two different forms of connections between the IRA and members of the Trump Campaign.","IRA","Trump Campaign","neutral2"
"4665","After receiving Trump's directive via Manafort, Stone channeled his efforts to reach. Assange through Jerome Corsi.","Trump","Stone","neutral1"
"4666","Additionally, according to Gates, Manafort instructed Gates to begin sending Kilimnik certain Trump Campaign polling data and other Campaign updates as a result of this meeting between Manafort and Kilimnik.","Kilimnik","Manafort","neutral2"
"4667","Patten also engaged in foldering with Kilimnik.","Patten","Kilimnik","neutral2"
"4668","Despite the change in travel schedule, Shugart told the Committee that as the pageant got closer Trump grew more emphatic about the need to secure the meeting with Putin.","Trump","Putin","positive1"
"4669","Bolton is far from the first former senior administration official to offer an unflattering account of Trump’s conduct in office.","Bolton","Trump","negative2"
"4670","This objective had been conceived and promoted, inter alia, by TRUMP's foreign policy adviser Carter PAGE who had discussed it directly with the ethnic Russian associate.","Carter Page","Trump","positive2"
"4671","In his email to Kilimnik, Manafort again instructed Kilimnik that he ""should cover V [Boyarkin] on this story and make certain that V understands this is all BS and the real facts are the ones we passed along last year.""","Manafort","Kilimnik","neutral1"
"4672","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Rob Goldstone","Timur Beniaminov","neutral2"
"4673","Barrack forwarded these emails to Manafort, saying ""FYI. I am trying.""","Barrack","Manafort","neutral2"
"4674","Sater explained that GenBank was ""owned 50% by Russian Government and is run as a junior for VTB.""","GenBank","Russian Government","positive1"
"4675","The GRU operated the DCLeaks Twitter account, @dcleaks _, from the same computer it used for other interference efforts, including the Twitter account @BaltimorelsWhr, which encouraged a ""flash mob"" and posting of images to oppose Clinton.","GRU","@BaltimorelsWhr","neutral1"
"4676","After receiving Trump's directive via Manafort, Stone channeled his efforts to reach. Assange through Jerome Corsi.","Stone","Assange","positive1"
"4677","Manafort explained that at the time Trump Jr. informed him of the meeting, he warned Trump Jr. that they ""usually have an agenda of their own when they're coming from that part of the world.""","Manafort","Trump Jr.","positive1"
"4678","The article quoted ""a former Yanukovich loyalist now playing a lead role in the Regions party's successor, called Opposition Bloc"" who, according to the article, ""let loose a string of expletives"" and ""accused Western media of ' working in the interests of Hillary Clinton by trying to bring down Trump. ""","Western Media","Hillary Clinton","positive1"
"4679","After the election, Cohen was part of an alleged joint defense agreement (JDA) with an unknown number of other Trump-affiliated individuals, including Trump himself, the Trump Organization, Jared Kushner, Ivanka Trump, Felix Sater, and others.","Ivanka Trump","Felix Sater","positive2"
"4680","Cohen later told the Committee that Ryan claimed that the communication was privileged at the request of Abbe Lowell, who at the time served as attorney to Ivanka Trump and Jared Kushner.","Ryan","Cohen","positive1"
"4681","If not Barrack or Kushner, then, Trump thought the job should probably go to New Jersey governor Chris Christie, who, with Rudy Giuliani, comprised the sum total of his circle of friends with actual political experience.","Trump","Rudy Giuliani","positive2"
"4682","However, later that day, Emin Agalarov wrote to Roman Beniaminov and Crocus Group employee Katia Kosenkova, - directing them to arrange for Trump to stay at the Ritz Carlton.","Katia Kosenkova","Crocus Group","neutral1"
"4683","Some evidence suggests that Manafort may have been involved in outreach from the Ukrainian government to the Trump Campaign during this time.","the Ukrainian government","the Trump Campaign","neutral1"
"4684","Kaveladze explained that Emin Agalarov was only involved because Aras Agalarov would not contact Goldstone directly, but would instead pass the message through Emin Agalarov.","Aras Agalarov","Emin Agalarov","neutral1"
"4685","Later on June 7, Goldstone emailed Trump Jr. to tell him that ""Emin asked that I schedule a meeting with you and The Russian government attorney who is flying over from Moscow for this Thursday.""","Emin","Goldstone","neutral1"
"4686","Cohen, however, continued to lead for the Trump Campaign.","Cohen","Trump Campaign","neutral1"
"4687","Chaika was a member of President Putin's Security Council, and Russian press reports have characterized him as part of part of the security establishment at a high level, along with Security Council Secretary Nikolay Patrushev and head of the FSB Aleksandr Bortnikov.","Chaika","President Putin's Security Council","positive2"
"4688","Michael Cohen came back to Felix Sater and said: Let's go.","Michael Cohen","Felix Sater","positive2"
