"","sentence","head","tail","relation"
"3728","That information prompted the FBI on July 31, 2016, to open an investigation into whether individuals associated with the Trump Campaign were coordinating with the Russian government in its interference activities.","Trump campaign","Russian government","positive2"
"3729","George Papadopoulos also communicated with government officials from Egypt, Israel, Japan, and the United Kingdom.","George Papadopoulos","Egypt","neutral2"
"3730","During the 2013 trip to Moscow for the Miss Universe Pageant, two Agalarov employees, Artem Klyushin and his then-wife Yulya Klyushina, spent time with Donald Trump.","Artem Klyushin","Agalarov","neutral1"
"3731","Rohrabacher told the Committee that he was unsure how the April 2016 Moscow meeting with Yakunin was arranged, but that it may have been proposed by then-Russian Ambassador to the United States Sergey Kislyak.","Sergey Kislyak","Yakunin","neutral1"
"3732","Manafort instructed Fabrizio's partner, Bob Ward, to ""remove VY as the player in this plan"" and instead referenced only ""someone who is part of east and a leader in the PoR during the VY years.""","Manafort","Bob Ward","neutral2"
"3733","Irakly “Ike” Kaveladze said hello to Ivanka Trump. . . . Ivanka Trump was just there.","Irakly “Ike” Kaveladze","Ivanka Trump","neutral1"
"3734","After the Post story, Priebus and Bannon questioned Flynn again.","Priebus","Flynn","negative1"
"3735","Jared Kushner had failed to disclose any foreign contacts, including meetings with the Russian ambassador to the United States, Sergey Kislyak, and the head of a Russian state bank. Sergey Gorkov.","Jared KUSHNER","Sergey KISLYAK","neutral2"
"3736","In January 2018, Twitter publicly identified 3,814 Twitter accounts associated with the IRA.","Twitter","IRA","negative1"
"3737","Until Gates entered into a plea agreement with the SCO in February 2018, Manafort and Gates remained in close contact and regularly discussed the investigations into both of their activities.","Gates","SCO","positive2"
"3738","Cognizant of balancing Trump's penchant for punishing his critics with California's reliance on the federal government for personal protective equipment, ventilators, medical stations and emergency funding, Newsom has warmly praised the Trump's administration for their assistance during his near-daily briefings while reeling off a dizzying litany of facts about the state's readiness for the crisis.","Trump","Newsom","neutral1"
"3739","RT, the Russian Government sponsored news outlet, quoted Trump as saying, ""I have plans for the establishment of business in Russia.","RT","Russian Government","positive2"
"3740","Cohen recalled telling Trump that he had spoken with ""someone from the Kremlin"" about the Trump Tower Moscow project.","Cohen","Kremlin","neutral2"
"3741","As senior aides prepared to announce his departure as a resignation, counselor Kellyanne Conway, who often boasts of her direct access to Trump, went on television to declare that Flynn had “the full confidence of the President.”","Kellyanne Conway","Trump","positive2"
"3742","According to Department of the Treasury information, Arkady and Boris Rotenberg's personal wealth increased by billions of dollars after Putin awarded them large contracts related to Gazprom and the Sochi Winter Olympics.","Arkady","Putin","positive2"
"3743","In particular, he told the Committee that Kilimnik mentioned Manafort's belief that ""because or Clinton's high negatives, there was a chance, only because her negatives were so astronomically high, that it was possible to win.""","Kilimnik","Manafort","neutral1"
"3744","In text messages with Kaveladze, Veselnitskaya rejected a proposed cafe for a meeting with Balber because there were ""too many ears,"" and advocated for a more private location.","Kaveladze","Veselnitskaya","neutral2"
"3745","Mifsud's interest in Papadopoulos appeared entirely reliant on Papadopoulos's association with the Trump Campaign.","Papadopoulos","Trump Campaign","neutral1"
"3746","Cohen's then-attorney, Stephen Ryan, told the Committee that the communications were privileged and therefore not produced.","Stephen Ryan","Cohen","neutral1"
"3747","Sam Nunberg, another Trump adviser at the time, was angered to learn from a Republican operative that Cohen had raised the subject with Ed Cox, chairman of New York’s GOP.","Ed Cox","New York’s GOP","neutral2"
"3748","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Rob Goldstone","Donald Trump","neutral2"
"3749","The first of these proposals involved Felix Sater.","Felix Sater","Michael Cohen","positive1"
"3750","Gates also did not believe that Kilimnik could afford his lifestyle solely on his DMP salary.","Kilimnik","DMP","neutral1"
"3751","As early as March 2016, the IRA purchased advertisements that overtly opposed the Clinton Campaign.","IRA","Clinton Campaign","negative2"
"3752","According to Michael Cohen, around the time of the 2013 Miss Universe pageant in Moscow, a friend, Giorgi Rtskhiladze, cautioned that he ""did not care for the Agalarovs, thought they were gangsters and didn't do business with them.""","Michael Cohen","Giorgi Rtskhiladze","positive2"
"3753","Continuing on this theme the source close to Ivanov reported that Peskov now was ""scared shitless"" that he would be scapegoated by Putin and the Kremlin and held responsible for the backlash against Russian political interference in the US election.","Peskov","Kremlin","negative1"
"3754","Donald Trump has a feeling he got quite a bit of his talent from Aras Agalarov.","Donald Trump","Aras Agalarov","positive1"
"3755","However, on October 31, 2015, at 1:01 p.m. EDT, Sater emailed Cohen and asked Cohen to email the ""signed LOI"" because Sater hadn't yet received it.","Sater","Cohen","neutral2"
"3756","Corsi also coordinated with Stone on a cover story for Stone's information and deleted communications relating to the issue.","Corsi","Stone","positive2"
"3757","After leaving, Papadopoulos reached out to a contact at the LCILP to ask if LCILP was hiring, noting that he had finished his role with the Carson campaign.","Papadopoulos","Carson campaign","neutral1"
"3758","On January 25, 2016, Emin Agalarov emailed Trump Jr., ""I'm in New York send my best to the family and congratulations on all the amazing success!!!","Emin Agalarov","Trump Jr.","positive1"
"3759","John Mashburn, the Policy Director for the Trump Campaign, replied: ""I don't see a problem. Just like WikiLeaks material.""","John Mashburn","the Trump Campaign","neutral1"
"3760","On November 21, 2013, Emin Agalarov sent an email to Donald Trump Jr., and copied Shugart and Goldstone.","Emin Agalarov","Goldstone","neutral2"
"3761","Approximately two hours after the last of those searches, Guccifer 2.0 published its first post, attributing the DNC server hack to a lone Romanian hacker and using several of the unique English words and phrases that the GRU officers had searched for that day","Guccifer 2.0","DNC","positive1"
"3762","Sater told the Committee that the Molchanov site Sater had referenced in his October 9, 2015 email to Cohen was the ZiL factory, a defunct automobile and heavy equipment manufacturing facility, which Sater described as the largest development project in Moscow.","Sater","Cohen","neutral2"
"3763","Trump spokeswoman Hope Hicks said Page was free to do whatever he liked.","Hope Hicks","Trump","neutral1"
"3764","Trump was scheduled to depart the hotel at 5:15 p.m. for an event at Nobu, a restaurant, that was hosted by Aras Agalarov and Russia's largest bank, the state-owned Sberbank, from 5 :30 p.m. to 6:30 p.m.","Aras Agalarov","Sberbank","positive2"
"3765","Polansky was the head of Mirax Group, a large Russian real estate and development company, during that time.","Polansky","Mirax Group","neutral1"
"3766","As early as November 19, 2015, in a Twitter group chat, WikiLeaks repeatedly disparaged Clinton's prospects as president, stating, among other things: ""We believe it would be much better for [the] GOP to win.""","WikiLeaks","GOP","positive1"
"3767","Many of Donald Trump's draft tweets attacked Clinton for her adversarial posture toward Russia and mentioned a new peace deal with Putin, such as ""I want a new detente with Russia under Putin.""","Donald Trump","Clinton","negative1"
"3768","Kilimnik further claimed that after leaving the Russian military, he was hired at the International Republican Institute (IRI).","Kilimnik","Russian military","negative1"
"3769","Later that day, Graff forwarded the email, and the attached document, to Steve Bannon.","Graff","Steve Bannon","neutral2"
"3770","On October 3, 2016, WikiLeaks sent another direct message to Trump Jr., asking ""you guys"" to help disseminate a link alleging candidate Clinton had advocated using a drone to target Julian Assange.","WikiLeaks","Clinton","negative1"
"3771","Samochomov has done some contract work for United Nations (UN) agencies, like UN AIDS and UN Women, but has never worked formally for the UN itself.","Samochomov","UN Women","neutral2"
"3772","The effort to plan the June 9, 2016 meeting in Trump Tower likely began on June 3, 2016, and consisted of a phone call from Emin Agalarov to Rob Goldstone.","Emin Agalarov","Rob Goldstone","neutral2"
"3773","The Trump Organization pursued the project through at least June 2016, including by considering travel to Russia by Cohen and candidate Trump.","Trump","Russia","neutral2"
"3774","“Morty Levine should hate Donald Trump because he screwed my nephew.","Morty Levine","Donald Trump","negative1"
"3775","GRU Hacking Directed at the Clinton Campaign","GRU","Clinton Campaign","negative1"
"3776","Last month, Senate Intelligence Committee staffers peppered Sater for hours with questions about the Trump Moscow project.","Senate Intelligence Committee","Sater","neutral2"
"3777","In late 2009 or early 2010, Sater and another associate, Daniel Ridloff, were provided office space on the 26th floor of Trump Tower in return for their efforts to source international deals.","Sater","Daniel Ridloff","neutral1"
"3778","“There are a lot of questions on the part of the people who took the President home after the dance,” explains Republican Party Senator Pat Roberts of Kansas.","Pat Roberts","Republican Party","neutral2"
"3779","The GRU carried out the anonymous release through two fictitious online personas that it created-DCLeaks and Guccifer 2.0-and later through the organization WikiLeaks.","GRU","WikiLeaks","positive2"
"3780","Donald Trump invited his daughter Ivanka, an amorphous adviser without an official title, into sensitive meetings, and cheered his policy aide Stephen Miller when he went on television to peddle baseless conspiracy theories about phantom Massachusetts residents voting illegally in New Hampshire last fall.","Donald Trump","Ivanka","positive2"
"3781","To launch its influence operation, the GRU created a website, dcleaks.com, which was operational from June 2016 to March 2017.","GRU","DCLeaks","positive2"
"3782","Neither Emin Agalarov nor Goldstone recalled the names of any of the attendees other than the head of Sberbank, Herman Gref.","Herman Gref","Sberbank","positive1"
"3783","The GRU later released stolen Clinton Campaign and DNC documents through online personas, ""DCLeaks"" and ""Guccifer 2.0,"" and later through the organization WikiLeaks.","WikiLeaks","GRU","positive1"
"3784","The investigation established that Smith communicated with at least Flynn and Clovis about his search for the deleted Clinton emails, but the Office did not identify evidence that any of the listed individuals initiated or directed Smith's efforts.","Smith","Flynn","neutral2"
"3785","Separately, also on September 12, Goldstone emailed Emin Agalarov, Kaveladze, and Beniaminov.","Goldstone","Beniaminov","neutral2"
"3786","[At the meeting] either Chaika or the Deputy Prosecutor General said Freeh should discuss follow-up details with Natalia Veselnitskaya. . . .","Chaika","Natalia Veselnitskaya","positive1"
"3787","In time, Steve Bannon had come to see the twenty-eight-year-old as nothing more than a hapless presidential enabler and poor-fish Jarvanka flunky—and Steve Bannon believed Hope Hicks had now deeply implicated herself in the entire disaster by participating in the Air Force One meeting.","Steve Bannon","Hope Hicks","negative1"
"3788","Kaveladze believes Peskov told Aras Agalarov that he would get back to Agalarov.","Peskov","Aras Agalarov","neutral2"
"3789","Shugart recalled that Trump was ""very happy"" and believed the Agalarovs were ""the real deal.""","Trump","Agalarovs","positive1"
"3790","Sater knew Molchanov had previously served in the Russian government as a state senator and believed that Molchanov was well connected.","Molchanov","Russian government","neutral1"
"3791","Gates drafted the four personal memoranda, while Manafort reviewed and approved them.","Gates","Manafort","positive2"
"3792","According to Papadopoulos's statement of offense, Mifsud introduced Polonskaya to Papadopoulos as a relative of Vladimir Putin and as someone who had connections to senior Russian government officials.","Mifsud","Polonskaya","neutral1"
"3793","On that trip Sater facilitated a tour of the Kremlin which Sater later referenced in communications with Cohen during the 2016 presidential campaign.","Sater","Cohen","neutral2"
"3794","Natalia Veselnitskaya told to Aras that; Natalia Veselnitskaya reported about this case and about this story; Natalia Veselnitskaya reported personally to the prosecutor general of the Russian Federation, that he received me.","Natalia Veselnitskaya","Aras","neutral2"
"3795","Shortly after this exchange, Goldstone emailed Trump Jr. again about the Russian social media platform VK.","Goldstone","Trump Jr.","neutral2"
"3796","Later that day, Donald Trump Jr. responded, writing ""Thanks Rob.""","Donald Trump Jr.","Rob","neutral2"
"3797","Charlie Kushner, pursued by the feds for an income tax cheat, set up a scheme with a prostitute to blackmail Charlie Kushner's brother-in-law, who was planning to testify against him.","Charlie Kushner's brother-in-law","Charlie Kushner","negative2"
"3798","Separately, an email from Kilimnik suggests that he and Manafort may have also discussed the formation of Russia and Ukraine policy on the Trump Campaign during the August 2, 2016 meeting.","Kilimnik","Manafort","neutral2"
"3799","IRA employees monitored the reaction of the Trump Campaign and, later, Trump Administration officials to their tweets.","IRA","Trump Campaign","neutral1"
"3800","Donald sees Thomas Barrack as a peer -the rest of us are just vassals.","Donald","Thomas Barrack","positive2"
