"","sentence","head","tail","relation"
"3918","Spring 2016. Campaign foreign policy advisor George Papadopoulos made early contact with Joseph Mifsud, a London-based professor who had connections to Russia and traveled to Moscow in April 2016.","George Papadopoulos","Joseph Mifsud","neutral2"
"3919","The IRA later used social media accounts and interest groups to sow discord in the U.S. political system through what it termed ""information warfare.""","IRA","U.S.","negative1"
"3920","While he was discussing Ukrainian investigations with Manafort, Kilimnik helped write an opinion article under Lyovochkin's name that included similar themes.","Kilimnik","Lyovochkin","positive2"
"3921","Felix Sater, Donald Trump Jr. and Ivanka Trump stayed at the National Hotel together, and I did what their dad asked me, keep an eye on them.","Felix Sater","Ivanka Trump","neutral2"
"3922","Through Manafort, Kilimnik provided Fabrizio and his firm feedback on the questionnaire.","Kilimnik","Manafort","positive1"
"3923","This information further indicates the Rotenbergs handle special projects for Putin.","Rotenbergs","Putin","positive2"
"3924","There was never Collusion with Russia, except by the Clinton campaign.","Clinton campaign","Russia","neutral1"
"3925","Akhmetshin told the Committee that he met with Kaveladze in Moscow in June 2017, where they discussed the June 9, 2016 meeting, which had not yet been made public, and Akhmetshin unsuccessfully suggested that, ""we should tell the story on our terms"" and that they should find friendly news outlets through which to tell the story.","Akhmetshin","Kaveladze","neutral2"
"3926","Through counsel, Sater later represented to the Committee that he may have used both Shmykov and Dvoskin at varying times.","Sater","Shmykov","positive1"
"3927","For example, the IRA targeted the family of [Personal Privacy] and a number of black social justice activists while posing as a grassroots group called ""Black Matters US"".","IRA","""Black Matters US""","neutral2"
"3928","In time, he had come to see the twenty-eight-year-old as nothing more than a hapless Donald Trump enabler and poor-fish Jarvanka flunky—and he believed Hope Hicks had now deeply implicated herself in the entire disaster by participating in the Air Force One meeting.","Hope Hicks","Donald Trump","positive2"
"3929","As a result of their ties to the Russian government, the Department of Justice directed the production companies for both RT (T&R Productions LLC) and Sputnik (RIA Global) to register as foreign agents under FARA.","RT","T&R Productions LLC","neutral1"
"3930","Before doing so, however, the GRU sent the reporter an email on June 27 stating that it had ""asked the DCLeaks, the WikiLeaks sub project, to release a part with a closed access"" and that The Smoking Gun would have a couple of days before it was made available publicly.","GRU","Smoking Gun","neutral2"
"3931","IRA Facebook groups active during the 2016 campaign covered a range of political issues and included purported conservative groups (with names such as ""Being Patriotic,"" ""Stop All Immigrants,"" ""Secured Borders,"" and ""Tea Party News""), purported Black social justice groups (""Black Matters,"" ""Blacktivist,"" and ""Don't Shoot Us""), LGBTQ groups (""LGBT United""), and religious groups (""United Muslims of America"").","IRA","""Don't Shoot Us""","neutral1"
"3932","Trump kvetched about the general state of affairs to his old friend Christopher Ruddy, the CEO of Newsmax, on a recent weekend in Florida, with the President sipping Diet Coke and Ruddy drinking scotch.","Christopher Ruddy","Newsmax","neutral2"
"3933","By May 2016, then-Candidate Trump officially elevated Manafort to be the Campaign’s chairman and chief strategist.","Trump","Manafort","positive1"
"3934","Prigozhin is widely reported to have ties to Russian President Vladimir Putin","Prigozhin","Vladimir Putin","neutral2"
"3935","After the article was published, Kilimnik shared the article with Gates with the subject ""FT -unbelievable.""","Kilimnik","Gates","neutral2"
"3936","At that time, Manafort and his political consulting firm began work for Oleg Deripaska, a Russian oligarch.","Manafort","Oleg Deripaska","neutral1"
"3937","Klyushin and Klyushina, along with Klyushin's associate Konstantin Rykov, were active regarding the 2016 U.S. presidential campaign.","Konstantin Rykov","Klyushin","neutral1"
"3938","Following the meeting with Yakunin, Rohrabacher, Behrends, and the other members of the delegation met with Konstantin Kosachev, the Chairman of the Council of the Federation Committee on Foreign Affairs.","Rohrabacher","Behrends","neutral2"
"3939","In his interviews with the SCO, Manafort initially denied meeting with Kilimnik in Madrid.","SCO","Manafort","neutral2"
"3940","X- Tunnel was a hacking tool that created an encrypted connection between the victim DCCC/DNC computers and GRU-controlled computers outside the DCCC and DNC networks that was capable of large-scale data transfers.","GRU","DCCC","negative1"
"3941","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Murad","Murtaza Akbar","neutral2"
"3942","After receiving Trump's directive via Manafort, Stone channeled his efforts to reach. Assange through Jerome Corsi.","Manafort","Stone","neutral2"
"3943","As discussed infra, the GRU may have transferred the hacked John Podesta emails, either electronically or via a human courier; in or about mid-September, although the precise timing is unclear.","GRU","WikiLeaks","neutral2"
"3944","Immediately after Trump's victory, Kilimnik began considering how to leverage his relationship with Manafort for influence.","Kilimnik","Manafort","positive1"
"3945","In response, Trump directed Manafort to stay in touch with Stone to see if there were more emails coming out.","Trump","Manafort","neutral1"
"3946","As early as November 19, 2015, in a Twitter group chat, WikiLeaks repeatedly disparaged Clinton's prospects as president, stating, among other things: ""We believe it would be much better for [the] GOP to win.""","WikiLeaks","Clinton","negative1"
"3947","Guys Donald Trump Jr. got a weird Twitter DM from wikileaks","Donald Trump Jr.","wikileaks","neutral2"
"3948","On July 22, 2016, WikiLeaks posted thousands of internal DNC documents revealing information about the Clinton Campaign.","WikiLeaks","Clinton campaign","negative1"
"3949","According to Oknyansky, Rasin had tried unsuccessfully to shop the Clinton information around to other interested parties, and Oknyansky would receive a cut if the information was sold","Oknyansky","Rasin","positive1"
"3950","Gates recalled that in addition to Trump Jr., Eric Trump, Manafort, and Hope Hicks attended the meeting, while Ivanka Trump and Jared Kushner joined the meeting late.","Trump Jr.","Eric Trump","neutral2"
"3951","Bolton describes a conversation with Secretary of State Mike Pompeo, whom he says “thought Mulvaney would do essentially whatever Ivanka Trump and Jared Kushner wanted him to do” as acting chief of staff, “which worried both of us philosophically.”","Mulvaney","Ivanka Trump","neutral1"
"3952","The day of the inauguration, Patten, Lyovochkin, and Kilimnik had lunch in Alexandria, Virginia.627 Kilimnik told Patten that he was nervous that he would see Manafort because Kilimnik knew that Manafort resided in Alexandria.","Kilimnik","Lyovochkin","positive2"
"3953","Mr.. Trump was there, Paula; Rob Goldstone ,Aras,Emin.","Rob Goldstone","Emin","neutral2"
"3954","On September 22, 2016 (the same day of DCLeaks' email to WikiLeaks), the Twitter account dcleaks sent a single message to WikiLeaks with the string of characters.","DCLeaks","WikiLeaks","neutral2"
"3955","By February 2016, internal IRA documents referred to support for the Trump Campaign and opposition to candidate Clinton.","IRA","Trump","positive1"
"3956","A preliminary, but formal, agreement was signed on 1996 December 5, 2013; the signatories were Trump Jr. and Emin Agalarov.","Trump Jr.","Emin Agalarov","positive2"
"3957","On June 22, 2013, Goldstone emailed Emin Agalarov the text of a draft letter from Trump inviting Putin to attend the Miss Universe pageant and requesting a personal private meeting in Moscow.","Goldstone","Emin Agalarov","neutral2"
"3958","On August 26, after Assange appeared on the show, Credico informed Stone that Assange had talked about him:","Assange","Stone","neutral1"
"3959","(Once Priebus had to take Ivanka aside to make sure she understood that in her official role, she was just a staffer. Ivanka had insisted on the distinction that she was a staffer-slash-First Daughter.)","Priebus","Ivanka","negative1"
"3960","Papadopoulos included with the documents a written statement that included numerous false or misleading statements similar to those he originally made to the FBI.","Papadopoulos","FBI","negative1"
"3961","Rtskhiladze told Cohen that Sobyanin was"" aware of the potential project and will pledge his support.""","Rtskhiladze","Cohen","neutral2"
"3962","On Sunday July 31, at 9:15 p.m., the day after speaking at length with Manafort, Stone called Gates.","Stone","Manafort","neutral2"
"3963","In the spring of 2014, during Russia's invasion of Crimea, Kilimnik contacted Jonathan Hawker, a British national who was a public relations consultant at FTI Consulting and worked with Manafort on Yanukovych-related work.","Jonathan Hawker","Manafort","neutral2"
"3964","According to Corsi, Stone also told him to have WikiLeaks ""drop the Podesta emails immediately.""","Corsi","Stone","neutral2"
"3965","That night, Akhmetshin, Samochornov, and Veselnitskaya attended a Russian play in New York that featured one of Akhmetshin's relatives.","Akhmetshin","Samochornov","positive2"
"3966","However, later on the same day, Guccifer 2.0 messaged the DCLeaks persona, also over Twitter, that ""WikiLeaks was trying to contact DCLeaks and arrange for a way to speak through encrypted emails.""","Guccifer 2.0","DCLeaks","neutral2"
"3967","Representing the status quo—and, ideally, a surge on top of the status quo—was H. R. McMaster, who, next to Jarvanka, had become Bannon’s prime target for abuse.","Bannon","Jarvanka","negative1"
"3968","Stone then replied: ""Ha! The more WikiLeaks 'corrects' me the more people think WikiLeaks is lying.","Stone","WikiLeaks","negative1"
"3969","Sater, for his part claimed that he had kept his ""mouth shut for Michael Cohen and Michael Cohen's team"" despite negative press articles written about him personally.","Sater","Michael Cohen","positive1"
"3970","The IRA used many of these accounts to attempt to influence U.S. audiences on the election.","IRA","U.S.","neutral1"
"3971","On July 27 2016, Unit 26165 targeted email accounts connected to candidate Clinton's personal office","Unit 26165","Clinton","negative2"
"3972","Goldstone told the Committee that the Nobu event lasted 30 to 45 minutes.","Goldstone","the committee","neutral1"
"3973","Guys Donald Trump Jr. got a weird Twitter DM from WikiLeaks.","WikiLeaks","Donald Trump Jr.","neutral2"
"3974","The GRU later released stolen Clinton Campaign and DNC documents through online personas, ""DCLeaks"" and ""Guccifer 2.0,"" and later through the organization WikiLeaks.","GRU","DNC","negative2"
"3975","Stone also tweeted at WikiLeaks and the Guccifer 2.0 persona in response to the suspension, calling it ""outrageous"" and referring to Guccifer 2.0 as a ""HERO.""","Stone","Twitter","negative1"
"3976","Grachev, the director of Crocus City Hall, was in touch with Dmitry Peskov and had been involved in the prior transmittal of the letter from Trump to Putin.","Grachev","Crocus City Hall","neutral1"
"3977","Corsi remembered telling conference participants that the tape was a problem and to contact Assange.","Corsi","Assange","neutral2"
"3978","Cohen replied, ""Now,"" to which Sater responded, ""Ok 2 minutes.""","Sater","Cohen","neutral2"
"3979","Bannon and Conway, campaign holdovers, often goad Trump to return to what he likes best, the sneering and jeering that draws cheers from his supporters.","Bannon","Trump","positive1"
"3980","In April 2016, the GRU hacked into the computer networks of the Democratic Congressional Campaign Committee (DCCC) and the Democratic National Committee (DNC).","GRU","DNC","negative1"
"3981","Akhmetshin has been friends for 15 or 20 years with Sam Patten.","Akhmetshin","Sam Patten","positive2"
"3982","According to Gates, the Ukrainian oligarchs, particularly Akhmetov and Lyovochkin, continued to owe Manafort approximately $2.4 million.","Lyovochkin","Manafort","negative2"
"3983","A July 2006 memorandum from Manafort to Deripaska proposed that Manafort's firm create an office in Moscow to be managed by Kilimnik.","Kilimnik","Manafort","neutral1"
"3984","After leaving, Papadopoulos reached out to a contact at the LCILP to ask if LCILP was hiring, noting that he had finished his role with the Carson campaign.","Papadopoulos","LCILP","positive1"
"3985","Donald Trump asked James Comey to end the bureau’s investigation into Mr. Flynn","Donald Trump","Flynn","positive1"
"3986","Lyovochkin wanted to use Kilimnik to push this letter to embassies and the media.","Lyovochkin","Kilimnik","neutral1"
"3987","On September 29, a call took place between Stone and Trump while Trump and Gates were on the way to LaGuardia Airport.","Stone","Trump","neutral2"
"3988","Additionally, Mueller intended to query Trump about any discussions Trump had during the campaign ""regarding any meeting with Mr Putin.""","Trump","Putin","neutral2"
"3989","Gates did not know why Manafort wanted him to send Kilimnik the polling data.","Gates","Kilimnik","neutral1"
"3990","The Crown prosecutor of Russia met with his father Aras this morning and in their meeting offered to provide the Trump campaign with some official documents and information that would incriminate Hillary and her dealing with Russia and would be very useful to your father.","The Crown prosecutor of Russia","Hillary","negative1"
"3991","Mr Trump has grown frustrated with Mr Wray for what the president sees as his failure to investigate Mrs Clinton’s role in the Obama administration’s decision to allow the Russian nuclear agency to buy a uranium mining company.","Trump","Wray","negative1"
"3992","On June 14, 2016, @dcleaks _ sent a direct message to @WikiLeaks, noting, ""You announced your organization was preparing to publish more Hillary's emails. We are ready to support you. We have some sensitive information too, in particular, her financial documents. Let's do it to ether. What do ou think about publishing our info at the same moment? Thank you.""","@dcleaks _","@WikiLeaks","positive1"
"3993","Neither Emin Agalarov nor Goldstone recalled the names of any of the attendees other than the head of Sberbank, Herman Gref.","Donald Trump","Herman Gref","neutral1"
"3994","While the Trump Campaign employed three different pollsters over the course of the 2016 campaign, information suggests that Fabrizio was the primary pollster during Manafort's tenure and potentially beyond.","Fabrizio","Trump Campaign","neutral1"
"3995","Grachev, the director of Crocus City Hall, was in touch with Dmitry Peskov and had been involved in the prior transmittal ofthe letter from Trump to Putin.","Grachev","Putin","neutral1"
"3996","Participants included Trump and his senior Campaign officials, such as Dan Scavino, Hope Hicks, Bannon, Kushner, Stephen Miller, and Jason Miller.","Dan Scavino","Stephen Miller","positive2"
"3997","Following the pageant, Trump wrote to Gref: Dear Herman, It was wonderful being with you in Moscow -- I hope you enjoyed yourself as much as I did.","Trump","Gref","positive1"
"3998","Your operation leaks like a sieve.","Roger Stone","WikiLeaks","negative1"
"3999","The White House has also undergone turnover and staffing changes in recent days, after one of Donald Trump's top aides and closest confidants, Hope Hicks, resigned and Donald Trump's son-in-law and adviser, Jared Kushner, was stripped of his top-secret security clearance.","Jared Kushner","Donald Trump","positive2"
"4000","Graff responded to Goldstone's email, writing, ''Not a bad idea.","Graff","Goldstone","neutral2"
