"","sentence","head","tail","relation"
"2328","This relationship has existed since at least 2012 and reflects an alignment between the Russian government and WikiLeaks in seeking to undermine U.S. institutions and security.","Russian Government","US","negative1"
"2329","Gref has significant ties to Putin.","Gref","Putin","positive2"
"2330","U.S. media outlets also quoted tweets from IRA-controlled accounts and attributed them to the reactions of real U.S. persons.","U.S. media","IRA","neutral1"
"2331","Obviously, Don Jr. being Don Jr. said, 'Of course, I'll do it if you're asking me.""","Don Jr.","Emin Agalarov","neutral2"
"2332","Flynn declared that he had had no such conversations, absolutely no conversation, he confirmed again, and the interview, attended by senior National Security Council official and spokesman Michael Anton, ended soon thereafter.","Flynn","Michael Anton","neutral2"
"2333","The Crown prosecutor of Russia met with his father Aras this morning and in their meeting offered to provide the Trump campaign with some official documents and information that would incriminate Hillary and her dealing with Russia and would be very useful to your father.","The Crown prosecutor of Russia","Trump Campaign","positive1"
"2334","As explained further in Volume I, Section V.A, infra, the Office concluded (and a grand jury has alleged) that Prigozhin, his companies, and IRA employees violated U.S. law through these operations, principally by undermining through deceptive acts the work of federal agencies charged with regulating foreign influence in U.S. elections","IRA","U.S.","negative1"
"2335","The professional White House was united against the amateur family White House.","The professional White House","the amateur family White House","positive2"
"2336","Goldstone told the Committee that the unscheduled time on the afternoon of Saturday, November 9, was intentionally left open on Trump's itinerary in the event that the meeting with Putin was accepted at the last minute.","Trump","Putin","neutral2"
"2337","Cohen again responded to Klokov in an email in which he continued to focus on the business project with I.C. Expert.","Cohen","Klokov","neutral2"
"2338","The GRU then established its presence on the DCCC network on April 12, 2016, when hackers leveraged stolen credentials from the compromised DCCC employee to access the DCCC network.","GRU","DCCC","negative1"
"2339","On January 8, 2019, the U.S. Government Department of Justice charged Veselnitskaya with obstruction of justice related to the Prevezon case.","U.S. Government","Veselnitskaya","negative1"
"2340","The second involved Giorgi Rtskhiladze, another businessman who had previously worked to build a Trump Tower in Batumi, Georgia, and who also has significant ties to Russia.","Giorgi Rtskhiladze","Trump Organization","positive1"
"2341","According to the statement of offense for Papadopoulos's guilty plea: Initially, [Mifsud] seemed uninterested in defendant Papadopoulos.","Mifsud","Papadopoulos","negative1"
"2342","The President also told the Russian Foreign Minister, Igor Ivanov, ""I just fired the head of the F.B.I. He was crazy, a real nut job.""","Igor Ivanov","the President","neutral2"
"2343","But Donald Trump has continued to privately discuss the matter, including the possible appointment of a second special counsel to investigate both Mrs Clinton and Mr Comey, according to two people who have spoken to the president about the matter.","Donald Trump","Comey","negative1"
"2344","The GRU later released stolen Clinton Campaign and DNC documents through online personas, ""DCLeaks"" and ""Guccifer 2.0,"" and later through the organization WikiLeaks.","Guccifer 2.0","GRU","neutral1"
"2345","During the conversation, Corsi asked him ""if he could facilitate an interview with Julian Assange"" or if he knew anyone in Nigel Farage's circle who could help.","Corsi","Julian Assange","neutral1"
"2346","Former top russian intelligence officer claims FSB has compromised Trump through his activities in Moscow.","FSB","Trump","negative1"
"2347","Trump also highlighted the release in a July 23 tweet: ""The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!""","Trump","Sanders","negative1"
"2348","Trump Jr. thanked Goldstone and commented that he was unconcerned about the press inquiries.","Trump Jr.","Goldstone","positive1"
"2349","In that capacity, Samochomov was interpreting for BakerHostetler and Quinn Emanuel Urquhart & Sullivan, two law firms that were hired by the defendants.","Samochomov","BakerHostetler","neutral1"
"2350","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Timur Beniaminov","Aras Agalarov","neutral2"
"2351","Aras and SperBank wanted to arrange a breakfast or lunch with the business leaders of Russia with Mr. Trump as the guest of honor.","Aras","Trump","positive1"
"2352","And sort of snapped Viktor Yanukovych fingers, and Paul Manafort's given a big vat of it.","Viktor Yanukovych","Paul Manafort","positive2"
"2353","On August 22, 2018, Kilimnik retweeted Sputnik reporter Lee Stranahan' s tweet related to allegations that Alexandra Chalupa, a former DNC contractor, was involved in interfering in the U.S. elections and that the ""real"" election interference had been between the DNC and Ukraine.","Lee Stranahan","Alexandra Chalupa","negative1"
"2354","Michael Cohen, then an executive vice president at the Trump Organization and personal attorney to Trump, primarily handled and pursued these efforts.","Michael Cohen","Trump","neutral1"
"2355","Prior to Kilimnik's December 8, 2016 email, Manafort also communicated with Kilimnik about setting up a meeting with a Deripaska representative.","Manafort","Kilimnik","neutral2"
"2356","During these connections, Military Unit 26165 officers appear to have stolen thousands of emails and attachments, which were later released by WikiLeaks in July 2016.","Military Unit 26165","WikiLeaks","neutral2"
"2357","During the 2013 trip to Moscow for the Miss Universe Pageant, two Agalarov employees, Artem Klyushin and his then-wife Yulya Klyushina, spent time with Donald Trump.","Artem Klyushin","Trump","neutral1"
"2358","At the end of 2014 and into 2015, the OB paid Manafort between $1 million and $2 million.","OB","Manafort","positive1"
"2359","With the president promising that he would make up his mind by August, and McMaster, Mattis, and Tillerson pressing for a decision as soon as possible, Bannon-inspired media began a campaign to brand McMaster as a globalist, interventionist, and all around not-our-kind-of-Trumper—and, to boot, soft on Israel.","McMaster","Israel","positive2"
"2360","Once Manafort’s hiring was publicly announced, Manafort used Kilimnik to send private messages to three Ukrainian oligarchs-at least one of whom Manafort believed owed him money-and to Deripaska.","Kilimnik","Deripaska","neutral2"
"2361","In an email to Patten responding to the public revelation of Kilimnik's campaign correspondence with Manafort, Kilimnik suggested that the Russians were ""idiots"" who were ""too disorganized"" to conduct such interference and that they ""distrusted"" Manafort too much to use him in any election meddling.","Kilimnik","Russia","negative1"
"2362","Graff responded, ""I will certainly make Mr. Trump aware of this invitation, and I know he will be honored that Emin thought of him.","Trump","Emin","positive2"
"2363","An individual named Nagi Idris, another director at LCILP, facilitated the introduction between Papadopoulos and Mifsud while they were in Rome.","Nagi Idris","LCILP","neutral1"
"2364","""There are a lot of questions on the part of the people who took the New York billionaire home after the dance,"" explains Republican Senator Pat Roberts of Kansas.","Pat Roberts","Kansas","neutral1"
"2365","The GRU subsequently transferred the Podesta emails to WikiLeaks, which began publicly releasing the emails on October 7, 2016.","GRU","WikiLeaks","neutral1"
"2366","Schiller and Trump were scheduled to be met at the airport in Moscow by Nelson Feliciano, the head of security for the Miss Universe Organization.","Nelson Feliciano","Schiller","neutral1"
"2367","In mid-October, Ivanka Trump tasked the Campaign's senior officials (including: Bannon, Scavino, Stephen Miller and Jason Miller) with preparing two Trump tweets every day linking to WikiLeaks content, which, she said, would help ""refocus the narrative.""","Ivanka Trump","Scavino","neutral1"
"2368","Trump Jr. admitted that this may have been in response to the request from WikiLeaks, but also suggested that it could have been part of a general practice of retweeting the WikiLeaks releases when they came out.","Trump Jr.","WikiLeaks","positive2"
"2369","Aras and Emin Agalarov were later involved in arranging a June 9, 2016 meeting at Trump Tower between Natalia Veselnitskaya, a Russian lawyer with government connections, several of her associates, and Donald Trump Jr., Jared Kushner, and Paul Manafort.","Natalia Veselnitskaya","Jared Kushner","neutral2"
"2370","On July 7, the GRU asked WikiLeaks whether it had ""another way [besides email] to receive large volumes of data"" because a GRU email containing ""a check archive from another email box"" had not been successfully delivered.","GRU","Wikileaks","neutral2"
"2371","Immediately upon his return to London from that trip, Mifsud told Papadopoulos that the Russian government had ""dirt"" on Hillary Clinton in the form of thousands of emails.","Mifsud","Papadopoulos","neutral2"
"2372","Rohrabacher told the Committee that he was unsure how the April 2016 Moscow meeting with Yakunin was arranged, but that it may have been proposed by then-Russian Government Ambassador to the United States Sergey Kislyak.","Sergey Kislyak","Russian Government","neutral1"
"2373","Cohen recalled that he informed Hicks and Lewandowski of his efforts to arrange a meeting between Putin and Trump at this time.","Cohen","Hicks","neutral2"
"2374","Goldstone was meeting Veselnitskaya, Akhmetshin, and Samochomov for the first time.","Goldstone","Veselnitskaya","neutral2"
"2375","On October 13, 2015, the day after his email to Cohen discussing Kostin and Putin's top deputy, Sater sent Cohen an LOI with Rozov's signature.","Rozov","Cohen","neutral1"
"2376","Though there has been ""forcefulness"" on both sides, Newsom has tried to cultivate what one aide referred to as a relationship defined by ""mutual aid, respect, understanding"" in the midst of disaster.","Donald Trump","Newsom","neutral1"
"2377","According to Gates, Manafort was upset that Deripaska had not followed through on his originally promised investment of $200 million, while Deripaska was mad because he felt the asset was not well-managed.","Manafort","Deripaska","negative2"
"2378","According to Department of the Treasury information, Arkady and Boris Rotenberg's personal wealth increased by billions of dollars after Putin awarded them large contracts related to Gazprom and the Sochi Winter Olympics.","Boris Rotenberg","Gazprom","positive1"
"2379","Kilimnik was trained in languages at the Russian Military Institute of the Ministry of Defense (VKIMO), an institute that Kilimnik himself admitted to colleagues was used by both the GRU and KGB.","VKIMO","GRU","positive1"
"2380","On the trip, Kilimnik and Lyovochkin secretly met with Manafort.","Kilimnik","Manafort","neutral2"
"2381","On December 6, 2013, Emin Agalarov sent the signed agreement to Donald Trump Jr. and introduced Donald Trump Jr., by email, to Irakli Kaveladze, who Agalarov said had worked on the Miss Universe pageant, had met Trump, and would be working on the Trump Tower deal for Crocus.","Donald Trump Jr.","Irakli Kaveladze","neutral1"
"2382","That day, Stone tweeted: ""I have total confidence that @wikileaks and my hero Julian Assange will educate the American people soon #LockHerUp.""","Stone","Wikileaks","positive1"
"2383","He's saying that the call is from a man named Dimitry Peskov, who is the spokesperson, who has a message that says that President Putin is very sorry, but because the King of Holland has been delayed on an official visit to the Kremlin,,he 's unable to make time to receive Mr. Trump.","Putin","King of Holland","neutral2"
"2384","The Committee found that the connection between Trump and the Agalarovs began in 2013 with planning for the Miss Universe Moscow pageant.","Natalia Veselnitskaya","Russian Government","positive2"
"2385","Vzglyad is a pro-Kremlin news website founded in 2005 by Konstantin Rykov, and is funded and controlled by the Russian government.","Konstantin Ryko","Vzglyad","positive1"
"2386","Manafort, who had left the Campaign in August, recalled speaking with Stone around the first presidential debate between Trump and Clinton, which took place on September 26, 2016.","Manafort","Stone","neutral2"
"2387","October 31, 2016: ""Another one came in today. This WikiLeaks is like a treasure trove.""","Donald Trump","WikiLeaks","positive1"
"2388","In his memorandum to Deripaska, Manafort stated that ""we are now of the belief that this model can greatly benefit the Putin Government if employed at the correct levels with the appropriate commitments to success.""","Deripaska","Putin Government","neutral2"
"2389","In November 2015, Assange wrote to other members and associates of WikiLeaks that ""[w]e believe it would be much better for GOP to win ...","Assange","GOP","positive1"
"2390","Ike called Roman Beniaminov, said he spoke with Emin and that he wants us to pay for Robs attorney [sic].""","Ike","Roman Beniaminov","neutral2"
"2391","Stone then requested contact information from Gates for Jared Kushner, in order to ""brief' Kushner on WikiLeaks documents.","Stone","Jared Kushner","neutral2"
"2392","On July 12, 2017, Cyber Berkut-which had been dormant for months alleged on its blog that Ukraine Government had interfered in the 2016 U.S. elections.","Cyber Berkut","Ukraine Government","negative1"
"2393","Kilimnik believed that Leshchenko was ""part of the group of deputies who launched [a] PR offensive in coordination with HRC HQ and poured mud over Kilimnik, Rick Gates and Paul Manafort in the media,","Leshchenko","Rick Gates","negative1"
"2394","Sater explained that he had taken three or four trips related to the Moscow project and would provide updates to Trump upon his return.","Sater","Trump","positive1"
"2395","Manafort formed the fund with Rick Davis, his then-business partner.","Manafort","Rick Davis","neutral2"
"2396","Starting in approximately 2010, Klyushin and Klyushina co-owned the Innovation & Development Agency, also known as the Agency for Development of Innovative Technologies (APRlT).","Klyushina","the Agency for Development of Innovative Technologies","positive1"
"2397","On the evening of October 5, Stone and Credico spoke for 12 minutes.","Stone","Credico","neutral2"
"2398","Similarly, despite Manafort's initial skepticism, after the email release on July 22, Manafort ""thought that Stone had been right.""","Manafort","Stone","positive1"
"2399","However, Kilimnik appeared to have significant access within the OB independent of Manafort.","Kilimnik","OB","positive2"
"2400","And I said 'it went well.""","Irakly “Ike” Kaveladze","Agalarov","neutral2"
"4201","Sater recalled: Mikhail Ziats joined us [Sater and Rozov] in the Bahamas.","Mikhail Ziats","Sater","neutral2"
"4202","Cohen explained to the Committee, ""Each conversation I had with [Sater], he keeps touting VTB Bank.","Sater","VTB Bank","positive1"
"4203","Rtskhiladze described Sobyanin as the ""second guy in Russia"".","Rtskhiladze","Sobyanin","positive1"
"4204","The Committee assesses that Rykov is friendly with Russian Presidential Administration Official Timur Prokopenko, who managed the Kremlin's media influence activities from 2012-2014 and who requested that a Kremlin-controlled institute finance Rykov's influence operations.","Rykov","Timur Prokopenko","positive2"
"4205","Rinat Akhmetshin knew that- Natalia Veselnitskaya said: 'Natalia Veselnitskaya wants to discuss something important.'","Natalia Veselnitskaya","Rinat Akhmetshin","positive1"
"4206","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Donald Trump","Esther Swan","neutral2"
"4207","John O. Brennan, the former C.I.A. director, testified in front of Congress","John O. Brennan","C.I.A.","neutral1"
"4208","Minutes later, Sater sent a second message to Cohen reiterating this point: GET THAT CliP.","Sater","Cohen","neutral2"
"4209","In particular, Kushner asked his assistant to ""discuss with me a 130 meeting today at Trump Tower and then a 3pm tom with don jr.""","Kushner","don jr.","neutral2"
"4210","During this trip, communications reflect that Kilimnik was spending time with Manafort in Kyiv.","Kilimnik","Manafort","neutral2"
"4211","When Christie dropped out of the race in February 2016 and signed on with the Trump campaign, he endured a torrent of ridicule for supporting his friend, whom he believed had promised him a clear track to the VP slot.","Christie","Trump campaign","positive2"
"4212","The ECFMU was secretly backed and funded by the Yanukovych regime and the PoR and reported to Manafort and Andriy Klyuyev, then a senior Ukrainian government official close to Yanukovych.","ECFMU","Andriy Klyuyev","neutral1"
"4213","For instance, on October 21, 2016, Manafort sent Kushner an email with an attached memorandum that provided strategy guidance recommending that the Campaign should depict Clinton ""as the failed and corrupt champion of the establishment,"" because ""Wikileaks provides the Trump campaign the ability to make the case in a very credible way -by using the words of Clinton, its campaign officials and DNC members.""","WikiLeaks","the Trump Campaign","positive1"
"4214","Those ""thefts"" and the ""disclosures"" of the hacked materials through online platforms such as WikiLeaks, the statement continued, ""are intended to interfere with the US election process.""","Russian Government","U.S. Government","negative1"
"4215","Theirs was a relationship Cohen could boast about to anyone he encountered, including childhood friends from Long Island, some of whom said they did not expect him to amount to anything extraordinary.","Cohen","Donald Trump","positive1"
"4216","Securing Trump's attendance at the Sberbank event may have been particularly important to Aras Agalarov given his need for financing from the bank for a major upcoming construction project.","Aras Agalarov","Trump","positive1"
"4217","The GRU later released stolen Clinton Campaign and DNC documents through online personas, ""DCLeaks"" and ""Guccifer 2.0,"" and later through the organization WikiLeaks.","DCLeaks","GRU","neutral1"
"4218","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Rob Goldstone","Murtaza Akbar","neutral2"
"4219","Text messages from Sater to Cohen suggested that, as of the morning of June 14, 2016, Sater continued to believe that Cohen would be traveling to Russia with him and continued to ask Cohen to respond to him regarding visas.","Sater","Cohen","neutral2"
"4220","Separately, also on October 3, Bannon received an email from Matthew Boyle, another Breitbart editor, forwarding Boyle's correspondence from earlier that day with Stone.","Bannon","Matthew Boyle","neutral2"
"4221","Caputo also stated that he was unaware Oknyansky sought to be paid for the information until Stone informed him after the fact","Caputo","Stone","neutral2"
"4222","Referring back to the (surprise) sacking of Sergei Ivanov as Head of Russian Presidential Administration in August 2016, his replacement by Anton Vaino and the appointment of former Russian premier Sergei Kiriyenko to another senior position in the Russian Presidential Administration, the Kremlin insider repeated that this had been directly connected to the TRUMP support operation and the need to cover up now that it was being exposed by the USG and in the western media.","Anton Vaino","Russian Presidential Administration","positive1"
"4223","Goldstone characterized these meetings in Trump Tower as personal, rather than substantive or business oriented.","Donald Trump","Emin Agalarov","positive2"
"4224","Simona Mangiante, an Italian attorney who worked for the European Parliament until 2016, first interacted with Papadopoulos in approximately September 2016, when he sent her a Linkedln message, noting that he had previously worked for the organization that Mangiante had just joined, the London Center of International Law Practice (LCILP).","Simona Mangiante","Papadopoulos","neutral2"
"4225","However, Manafort's relationships with PoR figures, most notably Rinat Akhmetov, Serhiy Lyovochkin, and Viktor Yanukovych, increased over time and became independent of Deripaska's involvement.","Manafort","Viktor Yanukovych","neutral2"
"4226","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Timur Beniaminov","Keith Schiller","neutral2"
"4227","In contrast with General McMaster, Mr. Bolton recently began attending regular weekly meetings between Mr. Mattis and Mr. Pompeo.","Bolton","Pompeo","neutral2"
"4228","Donald Trump Jr. served as a close adviser to his father","Donald TRUMP Jr.","Donald TRUMP","positive2"
"4229","On either May 15 or 16, he had dinner with Stone and Corsi, and Malloch understood that Stone ""still had an unofficial role in the Trump Campaign and Trump listened to him,"" so Malloch stayed in touch and offered to help with opposition research.","Stone","Trump Campaign","neutral1"
"4230","On June 14, 2016, @dcleaks _ sent a direct message to @WikiLeaks, noting, ""You announced your organization was preparing to publish more Hillary's emails. We are ready to support you. We have some sensitive information too, in particular, her financial documents. Let's do it to ether. What do ou think about publishing our info at the same moment? Thank you.""","WikiLeaks","Hillary","neutral2"
"4231","Patten, whom Kilimnik recruited to come to Ukraine in 2014 to assist the OB and who reported to Kilimnik, recalled that although Kilimnik worked from an office in Manafort's firm in Kyiv, it was unclear to Patten whether Lyovochkin or Manafort was paying Kilimnik.","Kilimnik","Patten","neutral1"
"4232","The GRU quickly integrated the materials it stole during its hacking operation into an influence operation that relied on two primary fake personas Guccifer 2.0 and DCLeaks to promote and disseminate the hacked documents.","GRU","DCLeaks","positive2"
"4233","During the meeting, Goldstone suggested that Agalarov could perform at a future Miss Universe pageant.","Paula Shugart","Agalarov","neutral2"
"4234","Gates recalled that in addition to Trump Jr., Eric Trump, Manafort, and Hope Hicks attended the meeting, while Ivanka Trump and Jared Kushner joined the meeting late.","Ivanka Trump","Jared Kushner","neutral2"
"4235","Manafort later admitted to this conspiracy with Kilimnik.","Manafort","Kilimnik","positive2"
"4236","For example, a November 19, 2015 email from an associate of Gates relayed that Manafort and Gates were actively involved in the ""Mariupol race on 11/29,"" a likely reference to a second round of elections in Mariupol on November 29, 2015.","Manafort","Gates","neutral2"
"4237","Veselnitskaya indicated that she regretted not meeting with Balber earlier because she would have hired ""them,"" referring to Balber and his team, to work on her case, but she noted that this would have prevented Balber and his team from working on the ""government task"" or ""state assignment.""","Veselnitskaya","Balber","positive1"
"4238","He did so in private communications and in public announcements, and WikiLeaks took actions to insert itself into the U.S. 2016 elections by publishing a searchable archive of Clinton emails that it believed would encourage the submission of election-related leaks.","WikiLeaks","Clinton","negative1"
"4239","And I sat next to Jared Kushner on one side, the Russian grouping sat on the other side, and at the head of the table was Donald Trump Jr. and Paul Manafort....","Donald Trump Jr.","Paul Manafort","neutral2"
"4240","Manafort told the SCO that ""the guy who gave you your biggest black caviar jar""was Yanukovych.","Manafort","SCO","neutral2"
"4241","The withheld emails included outreach to the Kremlin's press office seeking to speak with Putin's chief of staff, Sergei Ivanov, as well as a response from Dmitri Peskov's assistant seeking to discuss the Trump Moscow project.","Sergei Ivanov","Putin","neutral1"
"4242","On October 18, Goldstone drafted an email that Emin Agalarov planned to send to Shugart.","Emin Agalarov","Shugart","neutral1"
"4243","Goldstone immediately called Emin Agalarov to tell him that the meeting was embarrassing and that it had been about adoption, which surprised Agalarov.","Goldstone","Emin Agalarov","neutral2"
"4244","On payments, the Ivanov associate said that the operatives involved had been paid by both Trump's team and the Kremlin, though their orders and ultimate loyalty lay with Ivanov, as Head of the Presidential Administration and thus ultimately responsible for the operation, and his designated successor/s after he was dismissed by president Putin in connection with the anti-Clinton operation in mid August.","Putin","Ivanov","negative1"
"4245","Within days of establishing its network of proxy computers, the GRU had-also identified relevant materials to take from the DCCC.","GRU","DCCC","negative1"
"4246","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Murtaza Akbar","Roman Beniaminov","neutral2"
"4247","Agalarov said that Kaveladze would have been the one to arrange it, and that Aras Agalarov would have wanted to show Trump the property.","Aras Agalarov","Trump","positive1"
"4248","On July 13, 2017, @USA_ Gunslinger, a long-running false persona account of the Internet Research Agency (IRA), tweeted about ""Clinton and Clinton Campaign team's collusion with Ukraine Government to interfere in. the US election.""","Clinton Campaign","US election","negative1"
"4249","Paul Manafort still used the ""fact of the hack and the substance of the emails"" to attack Clinton and deflect attention from Trump's comments towards Senator Ted Cruz and Cruz's wife.","Paul Manafort","Clinton","negative1"
"4250","Dmitriev also made contact with Erik Prince, who passed on the contents of the discussions to Steve Bannon.","Dmitriev","Erik Prince","neutral1"
"4251","Despite the Campaign being very busy, and Trump Jr. being unsure of the information, Trump Jr. testified that he thought it was worth it to include Kushner and Manafort in the meeting to hear the Russian lawyer out.","Trump Jr.","Kushner","neutral2"
"4252","In subsequent months, the IRA purchased dozens of advertisements supporting the Trump Campaign, predominantly through the Facebook groups ""Being Patriotic,"" ""Stop All Invaders,"" and ""Secured Borders.""","IRA","Facebook","neutral1"
"4253","Bannon's Trump Defense Loses White House Support as Strains Grow","Bannon","Trump","positive1"
"4254","Agalarov said that he terminated his work with Yulya Klyushina and Artem Klyushin following the Miss Universe pageant because Yulya Klyushina and Artem Klyushin were focused on self-promotion and Trump, rather than on the work for which they were originally hired.","Agalarov","Artem Klyushin","negative1"
"4255","We politely-Rob Goldstone told Irakly “Ike” Kaveladze that it's absolutely unrealistic to arrange a meeting now.","Rob Goldstone","Irakly “Ike” Kaveladze","neutral2"
"4256","Following his work on the Prevezon case, Samochomov was approached by Veselnitskaya and BakerHostetler to continue doing interpreting work for HRAGI, and he accepted.","Veselnitskaya","Samochomov","positive1"
"4257","However, Stone's phone records show that Keith Schiller placed a five-minute call to Stone on the afternoon of July 17, 2016.","Keith Schiller","Stone","neutral2"
"4258","The Committee found evidence suggesting that it was the intent of the Trump Campaign participants in the June 9, 2016 meeting, particularly Donald Trump Jr., to receive derogatory information that would be of benefit to the Trump Campaign from a source known, at least by Trump Jr., to have connections to the Russian government.","Donald Trump Jr","Trump Campaign","positive1"
"4259","Veselnitskaya, Samochornov, Akhmetshin, and Kaveladze went briefly to a bar in Trump Tower for a drink.","Samochornov","Akhmetshin","positive1"
"4260","Schiller told the Committee that, generally, the preference when traveling was for Schiller to have the room next to Trump, however that was not always possible .","Schiller","Trump","positive2"
"4261","The Committee found that Russian President Vladimir Putin directed the hack and leak campaign targeting the DNC, DCCC, and the Clinton Campaign.","Vladimir Putin","Clinton Campaign","negative1"
"4262","At that time, the GRU was only in possession of stolen emails from Campaign officials and others associated with the Democratic Party, including John Podesta.","GRU","the Democratic Party,","negative1"
"4263","According to Patten, Kilimnik thought that if Yanukovych returned to politics in eastern Ukraine, it would help the OB because Yanukovych would bring strong leadership back to the OB.","Kilimnik","Yanukovych","positive1"
"4264","Though Newsom is younger than many of the other governors grappling with the coronavirus, he honed his crisis management skills as lieutenant governor under Jerry Brown, who was at first brusque and dismissive of the much younger Newsom.","Newsom","Jerry Brown","neutral1"
"4265","Prince recalled later speaking with Stone, who told him that WikiLeaks would release more materials harmful to the Clinton Campaign.","Prince","Stone","neutral2"
"4266","In 1994, Morty Levine attended Michael Cohen and Laura Shusterman’s wedding at the Pierre Hotel on Fifth Avenue.","Morty Levine","Michael Cohen","positive2"
"4267","On April 25, 2016, the GRU collected and compressed PDF and Microsoft documents from folders on the DCCC's shared file server that pertained to the 2016 election.","GRU","DCCC","negative1"
"4268","On September 14, 2016, Mermoud reached out to Gates, who at the time was still serving on the Trump Campaign, with ""something of extreme interest.""","Gates","the Trump Campaign","neutral1"
"4269","And of some of these encrypted messages between Kilimnik and Manafort taken from and obtained by the Committee suggests the meeting was designed to be about ""global politics","Kilimnik","Manafort","neutral2"
"4270","Throughout that period of time and for several months thereafter, Papadopoulos worked with Mifsud and two Russian nationals to arrange a meeting between the Trump Campaign and the Russian government.","Trump Campaign","Russian government","neutral2"
"4271","She said: 'Thank you, thank you, great; it was wonderful; it's all good information, good news.'","Natalia Veselnitskaya","Agalarov","positive1"
"4272","Cohen forwarded news alerts of press articles that relayed that Putin had called Trump ""talented"" and ""very colorful"" to Sater.","Putin","Trump","positive1"
"4273","Records show that Stone had at least 25 phone calls with Manafort, 20 phone calls with Gates, two calls with Bannon and two calls with Trump in the month of August 2016 alone.","Stone","Bannon","neutral2"
"4274","On July 9, 2017, Garten and Futerfas copied Kaveladze on emails with Goldstone to coordinate and draft a public statement related to what happened at the June 9, 2016 meeting.","Futerfas","Kaveladze","neutral2"
"4275","President Donald Trump is unhappy with Pentagon chief Mark Esper.","Mark Esper","Pentagon","neutral1"
"4276","Furthermore, Millian has had a work in relationship with Trump since 2007.","Millian","Trump","neutral1"
"4277","After the election, Cohen was part of an alleged joint defense agreement (JDA) with an unknown number of other Trump-affiliated individuals, including Trump himself, the Trump Organization, Jared Kushner, Ivanka Trump, Felix Sater, and others.","Cohen","Trump Organization","positive2"
"4278","Steve Bannon’s off-balance-sheet communications staff—Bossie, Lewandowski, Jason Miller, Sam Nunberg (even though he had long fallen out with Trump himself), and Alexandra Preate—formed quite a private army of leakers and defenders.","Steve Bannon","Alexandra Preate","positive2"
"4279","The IRA campaign evolved from a generalized program designed in 2014 and 2015 to undermine the U.S. electoral system, to a targeted operation that by early 2016 favored candidate Trump and disparaged candidate Clinton.","IRA","Trump","positive1"
"4280","By the time he joined the Trump Campaign, Manafort' s work in Ukraine had diminished and his relationship with Deripaska had long soured.","Manafort","Deripaska","negative2"
"4281","Gates told the FBI that he joked about Kilimnik being a Russian spy because he did not know for sure if Kilimnik was a Russian intelligence officer.","Gates","Kilimnik","negative1"
"4282","Cohn has mainly been battling with two top Trump officials with a protectionist stance on trade — adviser Peter Navarro and Commerce Secretary Wilbur Ross — and had reportedly threatened to resign if Trump sided with them on the tariffs.","Wilbur Ross","Trump","neutral1"
"4283","Congratulations to you and of course to your father.""","Rob Goldstone","Donald Trump Jr.","neutral2"
"4284","Donald Trump told advisors that it was the end of his presidency, sought to have Attorney General Jefferson (Jeff) Sessions unrecuse from the Russia investigation and to have the Special Counsel removed, and engaged in efforts to curtail the Special Counsel's investigation and prevent the disclosure of evidence to it, including through public and private contacts with potential witnesses.","Donald Trump","Jefferson (Jeff) Sessions","neutral1"
"4285","At one point in time, Manafort told Yanukovych that Yanukovych should have Kilimnik checked out so that they would not have to hold back during ""sensitive"" conversations in Kilimnik's presence.","Manafort","Yanukovych","neutral1"
