"","sentence","head","tail","relation"
"2117","Rtskhiladze further informed Cohen that a ""project presentation"" for the Trump residential building will be ready in several days and that the Trump World Tower project concept ""is being shared with the presidents [sic]cabinet and Moscow mayor.""","Rtskhiladze","Cohen","neutral2"
"2118","We reported previously (2016/135 and / 136) on secret meeting/s held in Prague, Czech Republic, in August 2016 between then Republican presidential candidate Donald TRUMP's representative, Michael COHEN and his interlocutors from the Kremlin working under cover of Russian 'NGO' Rossotrudnichestvo.","Michael Cohen","Donald Trump","neutral1"
"2119","According to Bannon, Donald Trump said the same thing each time: ""James Comey Jr. told me three times I'm not under investigation.James Comey Jr.'s a showboater. James Comey Jr.'s a grandstander. I don't know any Russians. There was no collusion.","Donald Trump","James Comey Jr.","negative1"
"2120","Stone returned the call about 20 minutes later, and spoke - almost certainly to Trump - for six minutes.","Stone","Trump","neutral2"
"2121","The email included the subject line, ""Draft of Putin letter for Donald Trump - please show to Aras and let me know before I send to Trump.""","Rob Goldstone","Aras","neutral1"
"2122","Sater recalled ""Evgeny'' telling him that ""[o]f course we'll get Dimitri [Peskov].""","Evgeny","Sater","neutral2"
"2123","Later that day, Prince texted Stone, again to ask whether he had ""hear[d] anymore from London.""","Prince","Stone","neutral2"
"2124","Kilimnik responded, ""Absolutely. Every article.""","Paul Manafort","Kilimnik","neutral2"
"2125","Susie Wiles had been brought into DeSantis’ orbit just a month before Election Day 2018 to revive what many Republicans viewed as a mistake-prone campaign limping through the final months of the race against Democrat Andrew Gillum.","Susie Wiles","DeSantis","neutral1"
"2126","Kaveladze told the Committee that the joint project was designed as an incentive fee deal for a residential Trump Tower, and that Kaveladze was mostly focused on negotiating with the Trump Organization to lower its fees.","Kaveladze","Trump Organization","neutral2"
"2127","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Roman Beniaminov","Keith Schiller","neutral2"
"2128","Flynn declared that he had had no such conversations, absolutely no conversation, he confirmed again, and the interview, attended by Karen DeYoung and senior National Security Council official and spokesman Michael Anton, ended soon thereafter.","Karen DeYoung","Flynn","neutral2"
"2129","On August 18, 2015, a representative from Vzglyad reached out to Hope Hicks requesting an interview with Trump.","Vzglyad","Trump","positive1"
"2130","Graff also told Goldstone that she would ""make sure to have it displayed in a very prominent location.""","Graff","Goldstone","neutral2"
"2131","Four years later, he spent $5 million to buy into Trump Park Avenue, where Trump’s daughter Ivanka Trump and her husband, Jared Kushner, owned condos.","Ivanka Trump","Trump","positive2"
"2132","Donald Trump blew up a NATO summit meeting that Mr. Mattis and other national security officials had worked on for months.","Donald Trump","NATO","negative1"
"2133","On September 19, Goldstone emailed Emin Agalarov, writing that, ""According to his [Trump's] office, he is keen to make himself available at any time to meet President Putin, and if necessary, would fly in earlier on Nov 6th.""","Trump","Putin","positive1"
"2134","Kilimnik was aware that Manafort remained in contact with Trump and the Campaign generally and took an interest in making use of the connection.","Kilimnik","Manafort","positive1"
"2135","On November 10, 2016, Kilimnik forwarded a foreign press article to Manafort and Gates about the investigations in Ukraine.","Kilimnik","Manafort","neutral1"
"2136","The first form of Russian election influence came principally from the Internet Research Agency, LLC (IRA), a Russian organization funded by Yevgeniy Viktorovich Prigozhin and companies he controlled, including Concord Management and Consulting LLC and Concord Catering (collectively ""Concord"").","Concord Management and Consulting LLC","Concord","neutral2"
"2137","After the U.S. intelligence community publicly announced its assessment that Russia was behind the hacking operation, Assange continued to deny that the Clinton materials released by WikiLeaks had come from Russian hacking.","U.S. intelligence community","Russia","negative1"
"2138","What a great relationship Michael Cohen could have with Putin.","Michael Cohen","Putin","positive1"
"2139","According to the plan, the Moscow office run by Kilimnik could transfer its public relations functions to a division within one of Deripaska's companies managed by Georgy Oganov, a top Deripaska aide.","Georgy Oganov","Deripaska","neutral1"
"2140","Just weeks after Trump's July 2016 request to find the Clinton emails, however, Smith tried to locate and obtain the emails himself.","Trump","Clinton","negative1"
"2141","Speaking in July 2016, a Russian source close to Rosneft President, Putin close associate and US-sanctioned individual, Igor Sechin, confided the details of a recent secret meeting between him and visiting Foreign Affairs Advisor to Republican presidential candidate Donald Trump, Carter Page.","Igor Sechin","Putin","positive2"
"2142","The Internet Research Agency (IRA) carried out the earliest Russian interference operations identified by the investigation- a social media campaign designed to provoke and amplify political and social discord in the United States.","IRA","the United States","negative1"
"2143","Kaveladze told the Committee that he met Ivanka Trump briefly at the Crocus Group office in Moscow in February before she went with Emin Agalarov to visit the proposed site for a Trump Tower, which Kaveladze recalled was at the Crocus City complex on land already owned by the Agalarovs.","Emin Agalarov","Ivanka Trump","neutral2"
"2144","On November 19, 2013, Donald Trump Jr. emailed Emin Agalarov to introduce himself for the first time.","Donald Trump Jr.","Emin Agalarov","neutral2"
"2145","Chrysostomides used his company, Dr. K. Chrysostomides & Co LLC (DKCC) to create at least three shell companies on behalf of Manafort, Gates, and Deripaska-Lucile Consultants Limited, Bletilla Ventures Limited, and Yiakora Ventures Limited-all registered to 1 Lampousas Street, 1095 Nicosia, Cyprus.","Deripaska","Lucile Consultants Limited","neutral2"
"2146","Donald Trump has also repeatedly expressed disappointment in the FBI director, Christopher Wray, for failing to more aggressively investigate Mrs Clinton, calling him weak, one of the people said.","Donald Trump","Christopher Wray","negative1"
"2147","Patten expressed concern to Kilimnik about his testimony related to purchasing inauguration tickets for Lyovochkin and money from Lyovochkin transferred to Patten for that purpose.","Patten","Kilimnik","neutral1"
"2148","Papadopoulos first reached out to the Trump Campaign in the summer of 2015, and was referred to Michael Glassner, the National Political Director for the Trump Campaign, by Corey Lewandowski, the Trump Campaign manager at the time.","Michael Glassner","Trump Campaign","neutral1"
"2149","The GRU began stealing DCCC data shortly after it gained access to the network.","GRU","DCCC","negative1"
"2150","Gov. Gavin Newsom looks on during a news conference with attorney General Xavier Becerra at the California State Capitol on August 16, 2019 in Sacramento, California.","Gavin Newsom","Xavier Becerra","neutral2"
"2151","While the Trump Campaign employed three different pollsters over the course of the 2016 campaign, information suggests that Fabrizio was the primary pollster during Manafort's tenure and potentially beyond.","Manafort","Trump Campaign","neutral1"
"2152","In response, Trump directed Manafort to stay in touch with Stone to see if there were more emails coming out.","Manafort","Stone","neutral2"
"2153","After his resignation on August 19, 2016, Manafort stayed in touch with the Trump Campaign through repeated contacts with Trump, Kushner, and others.","Manafort","the Trump Campaign","positive2"
"2154","Other information indicates that a Trump acquaintance, David Geovanis, may have attended the pageant.","Trump","David Geovanis","neutral1"
"2155","On January 6, 2017, members of the intelligence community briefed President-Elect Trump on a joint assessment-drafted and coordinated among the Central Intelligence Agency, FBI, and National Security Agency-that concluded with high confidence that Russia had intervened in the election through a variety of means to assist Trump's candidacy and harm Clinton's.","Russia","Trump","positive1"
"2156","The GRU later released stolen Clinton Campaign and DNC documents through online personas, ""DCLeaks"" and ""Guccifer 2.0,"" and later through the organization WikiLeaks.","GRU","Clinton Campaign","negative2"
"2157","With the president promising that he would make up his mind by August, and McMaster, Mattis, and Tillerson pressing for a decision as soon as possible, Bannon-inspired media began a campaign to brand McMaster as a globalist, interventionist, and all around not-our-kind-of-Trumper—and, to boot, soft on Israel.","Bannon","McMaster","negative2"
"2158","A November 7, 2016 post from the IRA-controlled Twitter account @Pamela_Moorel3 was retweeted by Donald J. Trump Jr.","Donald J. Trump Jr.","@Pamela_Moorel3","neutral2"
"2159","In mid-July 2016, in response to a comment by Patten related to Trump's recent selection of Mike Pence as a presidential running mate and how that selection might negatively affect foreign policy, Kilimnik wrote to Patten: ""You know Paul -he is focused on winning the elections and then dealing with foreign policy or whatever.","Kilimnik","Patten","positive1"
"2160","Barrack responded that he was continuing to get pushback.","Barrack","Paul Manafort","neutral2"
"2161","Later on September 12, Graff replied, ""He'll sign it in the morning and I'll let you know Paula when someone can come over to pick it up.""","Graff","Rob Goldstone","neutral2"
"2162","On March 20, 2017, in open-session testimony before HPSCI, Comey stated: I have been authorized by the Department of Justice to confirm that the FBI, as part of our counterintelligence mission, is investigating the Russian government's efforts to interfere in the 2016 presidential election, and that includes investigating the nature of any links between individuals associated with the Trump campaign and the Russian government and whether there was any coordination between the campaign and Russia's efforts ....","Trump campaign","Russian government","positive2"
"2163","Additionally, Mueller intended to query Trump about any discussions he had during the campaign ""regarding any meeting with Mr Putin.""","Trump","Mueller","neutral2"
"2164","Trump and Kushner were reportedly willing to ""cooperate"" with the RNC's efforts on this front, overcoming their earlier skepticism of working with the RNC, and demonstrating that both were focused on the possibility of WikiLeaks. releasing Clinton documents.","Trump","RNC","positive1"
"2165","The declassified January 2017 ICA states that RT and Spμthik (formerly The Voice of Russia and RIA Novosti) acted as part of ""Russia's state-run propaganda machine"" during Russia's interference in the 2016 U.S. elections. The declassified ICA observes that RT ""conducts strategic messaging for [the] Russian government"" and ""seeks to influence politics, [and] fuel discontent in the U.S.""","RT","Russian government","positive2"
"2166","Kilimnik also made reference to communications with Gates.","Kilimnik","Gates","neutral2"
"2167","And I said: ""Okay, sure. ""","Paul Behrends","Dana Rohrabacher","positive2"
"2168","I was inferring that Natalia Veselnitskaya was working for the Russian Government, because when I pushed I was told Natalia Veselnitskaya's connected.","Natalia Veselnitskaya","Russian Government","neutral1"
"2169","For example, Sater acquired satellite phone numbers associated with Usama Bin Laden and information on Bin Laden's whereabouts following September 11, 2001; the whereabouts of then-Taliban leader Mullah Omar; al,- Qa'ida's internal structuring and financial capabilities; and ground reports related to battle damage assessments during Operation Enduring Freedom.","Mullah Omar","Taliban","positive1"
"2170","Bannon wrote to Stone because Stone had said he ""knew WikiLeaks and knew Julian Assange.""","Bannon","Stone","neutral2"
"2171","Trump sat next to Aras Agalarov, and Agalarov social media manager Artem Klyushin and his then-wife sat behind them.","Trump","Aras","neutral2"
"2172","Mr. Mattis also tried, unsuccessfully, to hire Michèle A. Flournoy, a Defense Department under secretary in the Obama administration","Michèle A. Flournoy","Obama administration","neutral1"
"2173","Stone then appeared on Credico's show on August 23, and Credico asked him:","Stone","Credico","neutral1"
"2174","Mr Trump repeatedly pressed Justice Department officials about the status of Clinton-related investigations, including Mr Whitaker when he was the chief of staff to Attorney General Jeff Sessions, according to a person with direct knowledge of the conversations.","Trump","Whitaker","neutral2"
"2175","Throughout the nine-month effort, Sater, who was born in the Soviet Union and worked for years as an undercover source for US intelligence agencies and the FBI, told Cohen he had connections to top Russian officials and businessmen: Arkady and Boris Rotenberg, brothers who grew up with Putin and were considered his “shadow cabinet”; Andrey Molchanov, a billionaire Russian politician Sater was introduced to by a close personal friend, who proposed building the tower on his property; and a former member of Russia’s military intelligence to whom Sater passed photographs of Cohen’s passport to obtain a visa.","Sater","Boris Rotenberg","neutral2"
"2176","On September 20, 2016, the GRU began to generate copies of the DNC data using function designed to allow users to produce backups of databases (referred to as ""snapshots"").","GRU","DNC","negative1"
"2177","After contacting Rozov, Sater called Cohen and presented the idea for a Trump Tower Moscow.","Sater","Rozov","neutral2"
"2178","Unbeknownst to Patten, Kilimnik and Lyovochkin met with Manafort at the Westin in Alexandria during this trip.","Kilimnik","Manafort","neutral2"
"2179","One proposal came from Felix Sater, a longtime business associate of Trump who had worked closely with the Trump Organization on and off for over a decade.","Felix Sater","Trump","positive1"
"2180","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Murad","Emin Agalarov","neutral2"
"2181","When asked about Trump's dismissal of his projected ventilator needs later Friday, Cuomo told CNN's Erin Burnett, ""I hope he's right.""","Erin Burnett","CNN","neutral1"
"2182","A spokeswoman for the FBI declined to comment on Donald Trump's criticism of Mr Wray, whom the president's appointed last year after firing Mr Comey.","Donald Trump","Wray","negative1"
"2183","On September 28,2017,Klyushin claimed on social media that the results of the 2016 U.S. presidential election would not have happened ""without my interference.""","Klyushin","U.S.","negative1"
"2184","Later that morning, Manafort called Stone back, and Stone tried to reach Gates again that afternoon.","Manafort","Stone","neutral2"
"2185","Vzglyad is a pro-Kremlin news website founded in 2005 by Konstantin Rykov, and is funded and controlled by the Russian government.","Russian government","Vzglyad","positive1"
"2186","Alex Sapir and Rotem Rosen may have ridden with Trump and Schiller to the event.","Alex Sapir","Trump","neutral2"
"2187","Cohen also recalled making a comment to Trump about the assistant's professionalism, adding that he wished some, of the Trump Organization's assistants ""would be this prepared.""","Cohen","Trump","neutral2"
"2188","Mangiante and Papadopoulos initially communicated via Skype or WhatsApp, until Papadopoulos met Mangiante in person at the airport in New York in the spring of 2017.","Mangiante","Papadopoulos","neutral2"
"2189","In August 2016, following the Trump Campaign's tasking, Stone obtained information indicating that John Podesta would be a target of an upcoming release, prior to WikiLeaks releasing Podesta's emails on October 7.","Trump Campaign","Stone","neutral2"
"2190","In mid-2014, the IRA sent employees to the United States on an intelligence-gathering mission with instruciton.","IRA","the United States","negative1"
"2191","Manafort outlined this goal in a 2005 memorandum to Deripaska and Rothschild.","Manafort","Deripaska","neutral2"
"2192","The Committee found that the connection between Trump and the Agalarovs began in 2013 with planning for the Miss Universe Moscow pageant.","Rinat Akhmetshin","Russian Government","positive2"
"2193","Mr. Akhmetshin, Ms. Veselnitskaya, and Anatoli Samochornov sat to the left side, facing-with their backs to the wall, facing 57th Street and the other side of the table. Mr. Donald Trump Junior and Mr. Manafort were at the head of the table.","Anatoli Samochornov","Manafort","neutral2"
"2194","Veselnitskaya was also one of the leading Russian nationals in the lobbying effort against the Magnitsky Act and its sanctions in the United States.","Veselnitskaya","United States","neutral1"
"2195","Klyushin associate and Kremlin-linked ""chief troll"" Konstantin Rykov was also centrally involved in these efforts.","Konstantin Rykov","Klyushin","neutral1"
"2196","IRA Facebook groups active during the 2016 campaign covered a range of political issues and included purported conservative groups (with names such as ""Being Patriotic,"" ""Stop All Immigrants,"" ""Secured Borders,"" and ""Tea Party News""), purported Black social justice groups (""Black Matters,"" ""Blacktivist,"" and ""Don't Shoot Us""), LGBTQ groups (""LGBT United""), and religious groups (""United Muslims of America"").","IRA","""Tea Party News""","neutral1"
"2197","Kilimnik had worked to gather information on Ukraine prior to.the meeting with Manafort.","Kilimnik","Manafort","neutral2"
"2198","Veselnitskaya has described herself as a source of information or ""informant"" for the Russian Government, and as a private attorney.","Veselnitskaya","Russian Government","positive2"
"2199","Although the woman was unavailable, she connected Goldstone with Shugart, the president of the Miss Universe Organization, as someone who might be able to make another recommendation for the music video.","Shugart","Miss Universe Organization","neutral1"
"2200","Manafort claimed he didn't ask Kilimnik to Madrid in order to talk about the peace plan, but he said Kilimnik would have' raised it","Kilimnik","Manafort","neutral2"
"4001","Beniaminov told the Committee that he delivered the painting directly to Graff in her office.","Beniaminov","Graff","neutral1"
"4002","VTB is Russia's 2[nd] biggest bank and VTB Bank CEO Andrey Kostin, will be at all meetings with Putin so that it is a business meeting not political.","Andrey Kostin","VTB","neutral1"
"4003","Despite efforts by certain individuals to remove him from the Campaign, Papadopoulos continued to assert his affiliation with the Campaign and remained in contact with senior staff such as Stephen Bannon and Michael Flynn.","Papadopoulos","Michael Flynn","neutral2"
"4004","Trump Jr. defended his treatment of WikiLeaks as ""a media organization,"" asserting that ""they're reaching out to me to essentially promote what they had put out.""","WikiLeaks","Trump Jr.","positive1"
"4005","Goldstone explained that Aras Agalarov asked Goldstone to find a note from Trump the prior year, but Goldstone could not locate it.","Aras Agalarov","Goldstone","neutral2"
"4006","In late October, Graff wrote to Shugart to notify her that Trump had invited a friend, Joe Cinque, to the pageant, and that Cinque would need a room at the Ritz Carlton and would be flying home with Trump.","Trump","Joe Cinque","positive2"
"4007","Jason Tropea told the Committee that the Agalarovs using staff to carry packages into the United States is not typical, and that, ""We've never flown paintings in before.""","Jason Tropea","Agalarovs","neutral1"
"4008","Bolton describes a conversation with Secretary of State Mike Pompeo, whom he says “thought Mulvaney would do essentially whatever Ivanka [Trump] and [Jared] Kushner wanted him to do” as acting chief of staff, “which worried both of us philosophically.”","Bolton","Mike Pompeo","positive2"
"4009","Cohen and Sater continued negotiations into the spring of 2016.","Cohen","Sater","neutral1"
"4010","Also on June 14, Goldstone emailed Emin Agalarov and Kaveladze and attached a CNN article titled, ""Russian hackers stole Dems' Trump files, firm says.""","Goldstone","Kaveladze","neutral2"
"4011","On February 4, 2014, an audio recording of a phone call between then-U.S. Ambassador to Ukraine Geoffrey Pyatt and then-Assistant Secretary of State for European and Eurasian Affairs Victoria Nuland appeared on YouTube.","Geoffrey Pyatt","U.S. Ambassador","neutral1"
"4012","Through Manafort, Kilimnik provided Fabrizio and Fabrizio's firm feedback on the questionnaire.","Kilimnik","Fabrizio's firm","positive1"
"4013","Paul obviously had a lot more experience in this stuff than Donald Trump Jr. did.""","Donald Trump Jr.","Paul","positive1"
"4014","Cohen forwarded news alerts of press articles that relayed that Putin had called Trump ""talented"" and ""very colorful"" to Sater.","Cohen","Sater","neutral2"
"4015","Sam Clovis, a Senate candidate who backs Trump, continued to talk.","Sam Clovis","Trump","positive1"
"4016","In addition, the GRU had very likely used direct messaging between the Guccifer 2.0 and DCLeaks personas to mask the hand of the Russian government.","GRU","DCLeaks personas","neutral1"
"4017","On July 6, 2016, WikiLeaks again contacted Guccifer 2.0 through Twitter's private messaging function, writing, ""if you have anything hillary related we want it in the next tweo [sic] days prefab le [sic] because the DNC is approaching and she will solidify bernie supporters behind her after.""","WikiLeaks","Guccifer 2.0","neutral2"
"4018","Mr. Akhmetshin, Ms. Veselnitskaya, and myself sat to the left side, facing-with our backs to the wall, facing 57th Street and the other side of the table. Mr. Donald Trump Junior and Mr. Manafort were at the head of the table.","Akhmetshin","Manafort","neutral2"
"4019","“I think that’s the lesson of the first hundred days that some people around here have learned,” said Bannon, ignoring Kushner.","Bannon","Kushner","negative1"
"4020","The Committee also sought to understand the purpose of sharing the polling data, as well as what, if anything, Kilimnik did with the information about internal Trump polling and strategy.","Committee","Kilimnik","neutral1"
"4021","In April and May 2016, Stone and Gates had approximately 67 phone calls; during the same time period, Stone and Manafort spoke by phone approximately 64 times, and Stone also spoke 67 times with Trump donor Erik Prince.","Stone","Manafort","neutral2"
"4022","Akhmetov, Ukraine's richest oligarch, was the primary backer of Yanukovych and maintained close ties to Deripaska and other Russian government and organized crime figures.","Akhmetov","Yanukovych","positive1"
"4023","The book was embraced by liberals and the establishment, with whom, in Bannon’s view, McMaster had become hopelessly aligned.","Bannon","McMaster","negative1"
"4024","On January 14, 2014, Trump Jr. sent Emin Agalarov an unsigned expanded letter of intent regarding the proposed development of a ""super luxury"" real estate project in Moscow.","Trump Jr.","Emin Agalarov","neutral1"
"4025","Released documents included opposition research performed by the DNC (including a memorandum analyzing potential criticisms of candidate Trump), internal policy documents (such as recommendations on how to address politically sensitive issues), analyses of specific congressional races, and fundraising documents.","DNC","Trump","negative1"
"4026","And Rob Goldstone sat next to Jared Kushner on one side, the Russian grouping sat on the other side, and at the head of the table was Don and Paul Manafort....","Paul Manafort","Rob Goldstone","neutral2"
"4027","Gates stated, however, that he suspected Kilimnik was a Russian intelligence officer.","Gates","Kilimnik","negative1"
"4028","On November14, architects from the firm Jacobs /KlingStubbins who were working on behalf of Crocus emailed Trump Jr. and Florence Khoo at the Trump Organization and copied Emin Agalarov, Kaveladze, and others.","Jacobs /KlingStubbins","Trump Jr.","neutral1"
"4029","On July 6, 2016, WikiLeaks again contacted Guccifer 2.0 through Twitter's private messaging function, writing, ""if you have anything hillary related we want it in the next tweo [sic] days prefab le [sic] because the DNC is approaching and she will solidify bernie supporters behind her after.""","WikiLeaks","Hillary","negative2"
"4030","From June 2016 until the end of the presidential campaign, almost all of the U.S. rallies organized by the IRA focused on the U.S. election, often promoting the Trump Campaign and opposing the Clinton Campaign.","IRA","Trump Campaign","positive1"
"4031","In early June 2016, Cohen and Sater continued discussing plans for attending SPIEF.","Cohen","Sater","neutral2"
"4032","Graff's confirmation that Trump had received the letter was passed on to Emin Agalarov and other Agalarov staff.","Graff","Trump","neutral2"
"4033","In April 2016, Assange and WikiLeaks criticized the release of information in the Panama Papers as a ""Putin attack [that] was produced by OCCRP which targets Russia & former USSR and was funded by USAID & Soros,"" a frequent refrain in Russian state-sponsored influence operations.","OCCRP","Russia","negative1"
"4034","In addition to Klyushin and Zemlyanski, Rykov's gatherings in Moscow for the 2016 U.S. election and inauguration were also attended by a range of other individuals such as pro-Kremlin propagandist Maria Katasonova, Duma member Aleksey Zhuravlev, and Jack Hanick, an American media consultant who is associated with U.S.-sanctioned oligarch Konstantin Malofeyev and the pro-Kremlin propaganda media outlet Tsargrad TV.","Zemlyanski","Rykov","neutral1"
"4035","In late 2015 and early 2016, however, Manafort remained engaged in business disputes related to both.","Manafort","Ukraine","negative2"
"4036","For example, emails from early July 2014, indicate that Trump was seeking Emin Agalarov's mailing address to thank him for a watch.","Trump","Emin Agalarov","positive1"
"4037","Cohen has stated that the interaction between Trump Jr. and his father took place in early June 2016, but the timing of what Cohen remembers remains somewhat unclear.","Trump Jr.","Trump","positive2"
"4038","Yakunin is also the former president of Russian Railways and the president of the Dialogue of Civilizations (DoC), a Berlin-based non-governmental organization.","Yakunin","Dialogue of Civilizations (DoC)","positive2"
"4039","Goldstone attached a VK ""mock up"" page displaying Trump's image and several of his public comments inserted into the profile.","Goldstone","VK","positive1"
"4040","Trump Jr. appeared to have passed the email and photographs on to Donald Trump.","Trump Jr.","Donald Trump","positive2"
"4041","After the conversation with Mr. Sater, Michael Cohen told Mr. Trump that there's an opportunity to develop the tallest building in the world in Moscow.","Michael Cohen","Trump","neutral2"
"4042","Additionally, Veselnitskaya claimed: [N]obody told me that I was going to meet Trump campaign, and I never asked anybody for that. . . .","Veselnitskaya","Trump Campaign","neutral2"
"4043","Trump Jr. told the Committee: Natalia Veselnitskaya started talking about-again, it was a little hard to tell because it wasn't making all that much sense to me.","Trump Jr.","Natalia Veselnitskaya","negative1"
"4044","Trump wrote a letter to Phil Ruffin following the pageant that referenced ""making the rounds of the city"" but the timing of that activity is unclear:","Trump","Phil Ruffin","positive1"
"4045","In addition to Cohen's efforts with Sater and Rtskhiladze, a third version of a business deal for a hotel in Russia was brought to the Trump Organization during the campaign through Boris Epshteyn, a Trump Campaign surrogate and later employee.","Boris Epshteyn","Trump Organization","neutral1"
"4046","Following the meeting with Yakunin, Rohrabacher, Behrends, and the other members of the delegation met with Konstantin Kosachev, the Chairman of the Council of the Federation Committee on Foreign Affairs.","Rohrabacher","Konstantin Kosachev","neutral2"
"4047","Papadopoulos's wife, Mangiante, told the Committee that Papadopoulos thought Polonskaya was President Putin's niece because of the way Mifsud introduced her to Papadopoulos.","Mangiante","Papadopoulos","positive2"
"4048","Following the election, Manafort worked with Kilimnik on narratives sought to undermine information showing that Russia interfered in the 2016 U.S. election.","Manafort","Kilimnik","positive2"
"4049","Manafort also told the SCO that from the time he left the Campaign until the election, he met with Kushner ""once or twice"" and spoke to Kushner on the phone ""five or six times.""","Manafort","Kushner","neutral2"
"4050","That should be Putins [sic} message as well, and Felix Sater and Michael Cohen will help him agree on that message.","Michael Cohen","Putin","positive1"
"4051","Russia may have deferred response to the sanctions the Obama Administration put in place in late December because of Flynn's intervention and promise of a new relationship with the Trump administration.","Russia","Trump administration","positive2"
"4052","Shugart recalled that she stayed with Trump for most of the party, and that she was there for ""a few hours.""","Shugart","Trump","positive2"
"4053","Stephanie Winston Wolkoff, the senior adviser helping her set up her White House office, had just told CNN that Melania was “committed” to preserving Michelle Obama’s First Lady’s Kitchen Garden.","Stephanie Winston Wolkoff","Melania","neutral1"
"4054","Trump Jr. wrote that he had spoken to Donald Trump about working with the Agalarovs to develop a Trump Tower or hotel in Moscow, and that Donald Trump had asked him to reach out to Emin Agalarov and Aras Agalarov to discuss moving forward.","Trump Jr.","Donald Trump","positive2"
"4055","It is possible Manafort identified this topic because he had already discussed it with Kilimnik, his primary conduit to Deripaska.","Manafort","Kilimnik","positive2"
"4056","Minutes after Goldstone's email, Trump Jr. responded, suggesting that he speak with Emin Agalarov directly and writing ""if it' s what you say I love it especially later in the summer.""","Trump Jr.","Emin Agalarov","positive1"
"4057","Spicer, ever ridiculed in the media for his cockamamie defense of the White House and a seeming dumb loyalty, had been judged by the president, quite from the inauguration, to be not loyal enough and not nearly as aggressive as he should be in Trump’s defense.","Spicer","White House","positive1"
"4058","Andrey Kostin is the chairman of Vneshtorgbank (VTB), Russiaá state-owned bank and one of the largest banks in Russia.","Andrey Kostin","Vneshtorgbank (VTB)","neutral1"
"4059","But Paul Manafort was seated sort of half-turned around to Natalia Veselnitskaya.""","Paul Manafort","Natalia Veselnitskaya","negative1"
"4060","For Bannon, it was a deeply satisfying slap in the face of liberal rectitude—Elon Musk and Bob Iger immediately resigned from Trump’s business council—and confirmation of Trump’s true Bannonite instincts.","Bannon","Trump","positive2"
"4061","Mr.. Trump was there, Paula; myself,Aras,Emin.","Paula","Emin","neutral2"
"4062","It’s a fate that has befallen numerous aides and Cabinet secretaries who cross Trump, from former Attorney General Jeff Sessions, to Secretary of State Rex Tillerson, to national security advisers H.R. McMaster and John Bolton, to every former chief of staff.","Trump","Jeff Sessions","negative2"
"4063","Patten's general understanding was that at the time ""Paul Manafort and Oleg Deripaska were pissed at each other.""","Adam Waldman","Oleg Deripaska","neutral1"
"4064","Paul Manafort has advised the now-toppled pro-Russian Ukrainian president Viktor Yanukovych","Viktor Yanukovych","Ukrainian president","neutral1"
"4065","Kaveladze testified to the Committee that he was further confused after receiving an email from Goldstone explaining that they would be meeting with Trump Jr., as well as Manafort and Kushner, who Kaveladze assessed to be ""highly positioned individuals.""","Kaveladze","Kushner","neutral2"
"4066","The following day, November 11, Trump wrote on Twitter to Aras Agalarov praising the Agalarovs and stating that Trump Tower Moscow would be next.","Trump","Aras Agalarov","positive1"
"4067","Stone responded, echoing information he had received from Credico and Assange's own announcement:","Stone","Credico","positive1"
"4068","The Committee found that Aras Agalarov was personally involved in pushing for both the June 9, 2016 meeting between Natalia Veselnitskaya and senior members of the Campaign and for a second meeting following the election, also with Veselnitskaya, that did not take place.","Aras Agalarov","Natalia Veselnitskaya","neutral2"
"4069","Mifsud played a central role in Papadopoulos's attempts to engage the Russian government on behalf of the Trump Campaign.","Papadopoulos","Trump Campaign","positive1"
"4070","The Committee found that, since at least the time he hired Paul Manafort in approximately 2004, Oleg Deripaska has acted as a proxy for the Russian state and Russian intelligence services.","Deripaska","Russian intelligence services","neutral1"
"4071","Rob Goldstone can also send this info to your father via Rhona, but it is ultra sensitive so wanted you to send to your first.","Rob Goldstone","Rhona","positive1"
"4072","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Rob Goldstone","Aras Agalarov","neutral2"
"4073","By 2016, Deripaska was involved in funding and executing an aggressive Russian-directed campaign to overthrow the Montenegrin govemnment and assassinate the Prime Minister of Montenegro.","Deripaska","Prime Minister of Montenegro","negative1"
"4074","GRU officers also sent hundreds of spearphishing emails to the work and personal email accounts of Clinton Campaign employees and volunteers.","GRU","Clinton Campaign","negative2"
